Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.005471035222318,2016-11-30 00:35:50,9.950601324401596,1,1,0.0,3.5800135135650635,1.192e-12,0.0,4.267e-12,0.0,0.0,0.0,0,0,0,6.407707214355469,6.304025650024414,6.558161735534668,6.215980529785156
2,20.00882347675778,2016-11-30 00:36:00,19.953953445956,1,1,0.0,3.5800135135650635,1.192e-12,0.0,4.267e-12,0.0,-6.11305222264491e-05,0.0,0,0,0,6.330783843994141,6.38105583190918,6.326948642730713,6.215980529785156
3,30.015708509163854,2016-11-30 00:36:10,29.96083847836208,1,1,0.0,3.5803191661834717,1.192e-12,0.0,4.267e-12,0.0,0.0,0.0,0,0,0,6.330783843994141,6.38105583190918,6.326948642730713,6.215980529785156
4,40.02264473853908,2016-11-30 00:36:20,39.96777502771836,1,1,0.0,3.5803191661834717,1.192e-12,0.0,4.267e-12,0.0,6.0849430155940354e-05,0.0,0,0,0,6.330783843994141,6.38105583190918,6.326948642730713,6.215980529785156
5,50.0466932348681,2016-11-30 00:36:30,49.99182352404738,1,1,0.0,3.5800135135650635,1.192e-12,0.0,4.267e-12,0.0,-6.085127097321674e-05,0.0,0,0,0,6.253859519958496,6.38105583190918,6.326948642730713,6.215980529785156
6,60.05587605124536,2016-11-30 00:36:40,60.0010060204436,1,1,0.0,3.5803191661834717,1.192e-12,0.0,4.267e-12,0.0,6.092094554333016e-05,0.0,0,0,0,6.330783843994141,6.38105583190918,6.326948642730713,6.215980529785156
7,60.05617869045495,2016-11-30 00:36:41,1.599905286e-06,2,1,0.7561835050582886,3.6380653381347656,3.37254e-10,0.0,1.226882e-09,0.0,0.0,0.0,0,0,0,6.253859519958496,6.38105583190918,6.326948642730713,6.215980529785156
8,60.18090986636933,2016-11-30 00:36:41,0.124732775819671,2,1,2.999687433242798,3.7055885791778564,5.5336118833e-05,0.0,0.000201975522624,0.0,0.013504648581147194,0.0,0,0,0,6.253859519958496,6.38105583190918,6.326948642730713,6.215980529785156
9,61.29252853854394,2016-11-30 00:36:42,1.236351128013222,2,1,2.9993393421173096,3.7156710624694824,0.000981391502637,0.0,0.003638028019393,0.0,0.01552114449441433,0.0,0,0,0,6.392674922943115,6.365931987762451,6.388861656188965,6.20089054107666
10,64.00679921371997,2016-11-30 00:36:45,3.950621803189252,2,1,2.999697208404541,3.7257537841796875,0.003242791221385,0.0,0.012052299988466,0.0,0.017537688836455345,0.0,0,0,0,6.253859519958496,6.38105583190918,6.4040207862854,6.215980529785156
11,68.09393325538471,2016-11-30 00:36:49,8.037755844853985,2,1,2.9993393421173096,3.7358365058898926,0.00664820139781,0.0,0.024757036748223,0.0,0.0026763821952044964,0.0,0,0,0,6.315751552581787,6.442960739135742,6.388861656188965,6.2779011726379395
12,73.33542679896692,2016-11-30 00:36:54,13.279249708417264,2,1,2.9993393421173096,3.7459189891815186,0.011015193820993,0.0,0.041092957122508,0.0,0.0019464241340756416,0.0,0,0,0,6.315751552581787,6.288899898529053,6.388861656188965,6.20089054107666
13,79.58453109199279,2016-11-30 00:37:00,19.528353681462058,2,1,2.999701499938965,3.7560017108917236,0.016221957391666,0.0,0.060623333817234,0.0,0.0015867747133597732,0.0,0,0,0,6.469596862792969,6.365931987762451,6.388861656188965,6.2779011726379395
14,87.04113446107334,2016-11-30 00:37:08,26.984957370523663,2,1,2.9989869594573975,3.7660844326019287,0.022434574134005,0.0,0.083988475124818,0.0,0.0013381673488765955,0.0,0,0,0,6.330783843994141,6.38105583190918,6.326948642730713,6.292990684509277
15,96.03574853991987,2016-11-30 00:37:17,35.9795714493702,2,1,2.9993393421173096,3.776167154312134,0.029928695666865,0.0,0.112249284956003,0.0,0.0011607902124524117,0.0,0,0,0,6.484628677368164,6.38105583190918,6.4040207862854,6.1389689445495605
16,106.05472789634196,2016-11-30 00:37:27,45.99855048581123,2,1,2.999687433242798,3.7856385707855225,0.038276273275763,0.0,0.143811124795292,0.0,0.0009141735499724746,0.0,0,0,0,6.561548709869385,6.304025650024414,6.326948642730713,6.1389689445495605
17,116.06936063008412,2016-11-30 00:37:37,56.01318353953446,2,1,2.9989869594573975,3.7935824394226074,0.046620358198759,0.0,0.175434298802423,0.0,0.0007325184415094554,0.0,0,0,0,6.561548709869385,6.304025650024414,6.4040207862854,6.215980529785156
18,126.07864648036178,2016-11-30 00:37:47,66.02246906983108,2,1,2.999697208404541,3.800915479660034,0.054960088689556,0.0,0.207103237450661,0.0,0.0007907630642876029,0.0,0,0,0,6.638466835021973,6.38105583190918,6.4040207862854,6.1389689445495605
19,136.093637912869,2016-11-30 00:37:57,76.03746050233826,2,1,3.000049591064453,3.806720495223999,0.063304424343103,0.0,0.238843055352554,0.0,0.0006082480540499091,0.0,0,0,0,6.561548709869385,6.38105583190918,6.4040207862854,6.1389689445495605
20,146.1086949414929,2016-11-30 00:38:07,86.05251753096216,2,1,2.9993393421173096,3.8116090297698975,0.071648679177908,0.0,0.270627109839343,0.0,0.00048660876927897334,0.0,0,0,0,6.638466835021973,6.304025650024414,6.558161735534668,6.215980529785156
21,156.12359453943668,2016-11-30 00:38:17,96.06741712890597,2,1,2.9993491172790527,3.8158864974975586,0.079992920590681,0.0,0.302448147591203,0.0,0.0004866092640440911,0.0,0,0,0,6.792298793792725,6.38105583190918,6.4040207862854,6.215980529785156
22,166.13855365385712,2016-11-30 00:38:27,106.0823762433264,2,1,2.999701499938965,3.818942070007324,0.088337076968072,0.0,0.334301019154441,0.0,0.0003041562158614397,0.0,0,0,0,6.931093692779541,6.365931987762451,6.465932846069336,6.354909896850586
23,176.15357676448895,2016-11-30 00:38:37,116.09739967393932,2,1,2.999687433242798,3.822608470916748,0.096681544433111,0.0,0.366183043937786,0.0,0.0003649508289527148,0.0,0,0,0,6.9461236000061035,6.38105583190918,6.481091499328613,6.215980529785156
24,186.16851955987548,2016-11-30 00:38:47,126.11234214934476,2,1,3.000049591064453,3.8250527381896973,0.105025705547424,0.0,0.398088939738088,0.0,0.0002433036279398948,0.0,0,0,0,7.023033142089844,6.38105583190918,6.326948642730713,6.215980529785156
25,196.18351387221225,2016-11-30 00:38:57,136.12733646168147,2,1,3.000047445297241,3.828108072280884,0.113370015471458,0.0,0.430018421244489,0.0,0.00036495449603535235,0.0,0,0,0,7.238722324371338,6.442960739135742,6.465932846069336,6.2779011726379395
26,206.19847650642424,2016-11-30 00:39:07,146.14229909589352,2,1,2.999701499938965,3.830552339553833,0.121714284269704,0.0,0.461969355977625,0.0,0.00030415074434131384,0.0,0,0,0,7.238722324371338,6.442960739135742,6.620070934295654,6.2779011726379395
27,216.21346281923456,2016-11-30 00:39:17,156.1572854087038,2,1,2.9993393421173096,3.832690954208374,0.130058594013527,0.0,0.493940632737894,0.0,0.00024330211454071105,0.0,0,0,0,7.253750324249268,6.38105583190918,6.4040207862854,6.215980529785156
28,226.2284036947347,2016-11-30 00:39:27,166.17222628420396,2,1,3.000049591064453,3.8351352214813232,0.138402799451768,0.0,0.525931686976681,0.0,0.00024330477754119784,0.0,0,0,0,7.407553672790527,6.38105583190918,6.4040207862854,6.215980529785156
29,236.243418165878,2016-11-30 00:39:37,176.18724107532836,2,1,2.999697208404541,3.8375794887542725,0.146746980986014,0.0,0.557942608204961,0.0,0.00024330209998879582,0.0,0,0,0,7.484452247619629,6.535114765167236,6.4040207862854,6.215980529785156
30,246.2583951992376,2016-11-30 00:39:47,186.20221810868796,2,1,2.9993393421173096,3.840023994445801,0.155091068487679,0.0,0.589972658604825,0.0,0.0003041530435439199,0.0,0,0,0,7.930777072906494,6.442960739135742,6.465932846069336,6.2779011726379395
31,256.2733837519153,2016-11-30 00:39:57,196.21720666136565,2,1,3.000049591064453,3.842162609100342,0.163435355453248,0.0,0.622023239900795,0.0,0.00024330269661732018,0.0,0,0,0,7.546322345733643,6.442960739135742,6.620070934295654,6.2779011726379395
32,266.2883643050666,2016-11-30 00:40:07,206.23218689453583,2,1,2.9993393421173096,3.844301462173462,0.171779430705771,0.0,0.65409180677347,0.0,0.00018250089487992227,0.0,0,0,0,7.77700138092041,6.442960739135742,6.543002128601074,6.354909896850586
33,276.3033445382368,2016-11-30 00:40:17,216.2471671277061,2,1,2.999701499938965,3.846745729446411,0.180123583503863,0.0,0.686180332262352,0.0,0.00018250026914756745,0.0,0,0,0,7.77700138092041,6.442960739135742,6.620070934295654,6.2779011726379395
34,286.31830941231624,2016-11-30 00:40:27,226.26213200178552,2,1,2.9993393421173096,3.8491899967193604,0.18846762155044,0.0,0.718287517117033,0.0,0.00024330324959009886,0.0,0,0,0,7.792026996612549,6.38105583190918,6.481091499328613,6.215980529785156
35,296.3332550875322,2016-11-30 00:40:37,236.27707767700153,2,1,2.9993393421173096,3.8513286113739014,0.196811885174797,0.0,0.75041459540865,0.0,0.00018245533283334225,0.0,0,0,0,7.945802211761475,6.38105583190918,6.4040207862854,6.215980529785156
36,306.3482753183346,2016-11-30 00:40:47,246.29209822778492,2,1,2.9993393421173096,3.8537728786468506,0.205155959841576,0.0,0.782559963365771,0.0,0.00024330308951903135,0.0,0,0,0,7.853890419006348,6.442960739135742,6.465932846069336,6.2779011726379395
37,316.36325715141004,2016-11-30 00:40:57,256.3070800608604,2,1,2.999687433242798,3.8559117317199707,0.213499791017785,0.0,0.814723862758608,0.0,0.00024330115411430597,0.0,0,0,0,7.945802211761475,6.38105583190918,6.558161735534668,6.292990684509277
38,326.37817210844463,2016-11-30 00:41:07,266.32199469791385,2,1,2.9993350505828857,3.8580503463745117,0.221843913757495,0.0,0.846907740462935,0.0,0.00018245543469674885,0.0,0,0,0,8.022686958312988,6.38105583190918,6.558161735534668,6.369998931884766
39,336.39323265686016,2016-11-30 00:41:17,276.3370552463294,2,1,2.9989869594573975,3.860494613647461,0.23018812878286,0.0,0.879111650731283,0.0,0.0001824527862481773,0.0,0,0,0,8.161425590515137,6.442960739135742,6.620070934295654,6.20089054107666
40,346.4081440941031,2016-11-30 00:41:27,286.3519670035534,2,1,2.9993350505828857,3.8629391193389893,0.238532085713004,0.0,0.911333959673773,0.0,0.0002433527261018753,0.0,0,0,0,8.315179824829102,6.59701681137085,6.620070934295654,6.2779011726379395
41,356.4231630449812,2016-11-30 00:41:37,296.36698563445043,2,1,2.9993393421173096,3.8650777339935303,0.246876185169168,0.0,0.943576472102686,0.0,0.00018245357205159962,0.0,0,0,0,8.253326416015625,6.458086013793945,6.558161735534668,6.215980529785156
42,366.4381288790038,2016-11-30 00:41:47,306.38195146847306,2,1,2.9989869594573975,3.8678276538848877,0.255220093625122,0.0,0.975838490415011,0.0,0.00024330340966116637,0.0,0,0,0,8.330202102661133,6.535114765167236,6.481091499328613,6.215980529785156
43,376.45313023092376,2016-11-30 00:41:57,316.3969531403741,2,1,2.9989869594573975,3.870271921157837,0.263564010672941,0.0,1.008120297348415,0.0,0.0002433012123219669,0.0,0,0,0,8.407075881958008,6.535114765167236,6.558161735534668,6.215980529785156
44,386.4680483877689,2016-11-30 00:42:07,326.41187097723815,2,1,2.9993393421173096,3.872410535812378,0.271907747077822,0.0,1.040421327173493,0.0,0.00018245528917759657,0.0,0,0,0,8.545793533325195,6.442960739135742,6.620070934295654,6.354909896850586
45,396.4831006166769,2016-11-30 00:42:17,336.42692352612727,2,1,2.9993393421173096,3.8751604557037354,0.28025171866582,0.0,1.07274367813975,0.0,0.00024330422456841916,0.0,0,0,0,8.483946800231934,6.38105583190918,6.558161735534668,6.215980529785156
46,406.4980619709648,2016-11-30 00:42:27,346.441884560434,2,1,2.9993393421173096,3.8772990703582764,0.288595561475599,0.0,1.105086044018931,0.0,0.00018245179671794176,0.0,0,0,0,8.545793533325195,6.442960739135742,6.543002128601074,6.2779011726379395
47,416.51305180356667,2016-11-30 00:42:37,356.45687471301704,2,1,2.9993393421173096,3.880048990249634,0.296939309174694,0.0,1.137448912125671,0.0,0.0003041517047677189,0.0,0,0,0,8.622660636901855,6.442960739135742,6.620070934295654,6.2779011726379395
48,426.52801731760826,2016-11-30 00:42:47,366.4718399070774,2,1,2.9989869594573975,3.882493257522583,0.305283144163236,0.0,1.169833176550106,0.0,0.00024330356973223388,0.0,0,0,0,8.622660636901855,6.442960739135742,6.620070934295654,6.354909896850586
49,436.54298795134673,2016-11-30 00:42:57,376.486810540816,2,1,2.9989869594573975,3.8849375247955322,0.313626795240563,0.0,1.20223781995323,0.0,0.00024330320593435317,0.0,0,0,0,8.776387214660645,6.519989490509033,6.620070934295654,6.2779011726379395
50,446.557980023816,2016-11-30 00:43:07,386.5018029332664,2,1,2.9993393421173096,3.8873817920684814,0.321970576345746,0.0,1.234664221725071,0.0,0.00024330227461177856,0.0,0,0,0,8.714546203613281,6.458086013793945,6.558161735534668,6.215980529785156
51,456.572964736721,2016-11-30 00:43:17,396.5167873261903,2,1,2.998626708984375,3.890131711959839,0.330314354746871,0.0,1.267112218419932,0.0,0.0003041510353796184,0.0,0,0,0,8.89918327331543,6.489037036895752,6.666182994842529,6.477964401245117
52,466.5879318506678,2016-11-30 00:43:27,406.5317544401371,2,1,2.9993491172790527,3.892575979232788,0.338658277928186,0.0,1.299582630212091,0.0,0.000243304661125876,0.0,0,0,0,8.93010425567627,6.519989490509033,6.697136878967285,6.2779011726379395
53,476.6029156036297,2016-11-30 00:43:37,416.546738193099,2,1,2.9993393421173096,3.8956313133239746,0.347001987439918,0.0,1.332074169243868,0.0,0.00030415019136853516,0.0,0,0,0,8.853246688842773,6.442960739135742,6.620070934295654,6.354909896850586
54,486.61789423689464,2016-11-30 00:43:47,426.56171714634496,2,1,2.9993393421173096,3.898075580596924,0.355345723035337,0.0,1.364587991285545,0.0,0.00024330324959009886,0.0,0,0,0,9.006958961486816,6.442960739135742,6.620070934295654,6.431917190551758
55,496.6328331925084,2016-11-30 00:43:57,436.5766557819777,2,1,2.9993393421173096,3.900825262069702,0.363689370574956,0.0,1.397124528594822,0.0,0.000243305679759942,0.0,0,0,0,9.006958961486816,6.59701681137085,6.774201393127441,6.2779011726379395
56,506.64785214338656,2016-11-30 00:44:07,446.5916750528369,2,1,2.9993393421173096,3.9038805961608887,0.372033130454935,0.0,1.429683863980449,0.0,0.0003041050222236663,0.0,0,0,0,9.08381175994873,6.442960739135742,6.697136878967285,6.354909896850586
57,516.6628323765567,2016-11-30 00:44:17,456.606655286007,2,1,2.9993393421173096,3.906324863433838,0.380376884998662,0.0,1.462266670315956,0.0,0.0003041042946279049,0.0,0,0,0,9.22249698638916,6.658920764923096,6.759047985076904,6.416829586029053
58,526.6778065300869,2016-11-30 00:44:27,466.62162911955613,2,1,2.9993393421173096,3.9093804359436035,0.388720555340815,0.0,1.494872314038393,0.0,0.00030415234505198896,0.0,0,0,0,9.160661697387695,6.59701681137085,6.620070934295654,6.354909896850586
59,536.6928222811543,2016-11-30 00:44:37,476.6366451906047,2,1,2.9989869594573975,3.912130117416382,0.397064282498244,0.0,1.527501660031844,0.0,0.0003041031595785171,0.0,0,0,0,9.160661697387695,6.674042224884033,6.620070934295654,6.354909896850586
60,546.7077701962378,2016-11-30 00:44:47,486.65159278570707,2,1,2.9993393421173096,3.9148800373077393,0.40540809463543,0.0,1.560155028491733,0.0,0.00024330434098374099,0.0,0,0,0,9.237508773803711,6.674042224884033,6.697136878967285,6.2779011726379395
61,556.7227430698438,2016-11-30 00:44:57,496.66656565931294,2,1,2.9993393421173096,3.9176297187805176,0.41375197931813,0.0,1.592832665361562,0.0,0.00024330720771104097,0.0,0,0,0,9.376185417175293,6.658920764923096,6.759047985076904,6.339821815490723
62,566.7377233030139,2016-11-30 00:45:07,506.68154589248314,2,1,2.9989869594573975,3.920685052871704,0.42209566343025,0.0,1.625533790291827,0.0,0.00024330269661732018,0.0,0,0,0,9.314352989196777,6.519989490509033,6.697136878967285,6.354909896850586
63,576.7527377741573,2016-11-30 00:45:17,516.6965603636264,2,1,2.998979091644287,3.9237403869628906,0.430439240254562,0.0,1.658259153428343,0.0,0.00030410365434363484,0.0,0,0,0,9.376185417175293,6.658920764923096,6.681983470916748,6.49383544921875
64,586.7676796096006,2016-11-30 00:45:27,526.7115025190509,2,1,2.9989869594573975,3.926795721054077,0.43878282720981,0.0,1.691009707188878,0.0,0.0003041044401470572,0.0,0,0,0,9.391195297241211,6.59701681137085,6.774201393127441,6.431917190551758
65,596.7826656024298,2016-11-30 00:45:37,536.7264885118801,2,1,2.999346971511841,3.9295456409454346,0.447126526612018,0.0,1.723785412803896,0.0,0.00024330340966116637,0.0,0,0,0,9.529862403869629,6.658920764923096,6.836111068725586,6.416829586029053
66,606.7976439157136,2016-11-30 00:45:47,546.7414665051829,2,1,2.9989869594573975,3.9329066276550293,0.455470450419759,0.0,1.756586978070371,0.0,0.0003041510935872793,0.0,0,0,0,9.468034744262695,6.674042224884033,6.620070934295654,6.354909896850586
67,616.8126020701908,2016-11-30 00:45:57,556.7564249796412,2,1,2.9993350505828857,3.9356563091278076,0.463813987600461,0.0,1.789412436430828,0.0,0.00024330733867827803,0.0,0,0,0,9.529862403869629,6.581894874572754,6.759047985076904,6.339821815490723
68,626.8276072618836,2016-11-30 00:46:07,566.7714298513528,2,1,2.9993491172790527,3.938711643218994,0.472157902655371,0.0,1.822265021800345,0.0,0.00030411354964599013,0.0,0,0,0,9.544872283935547,6.519989490509033,6.697136878967285,6.354909896850586
69,636.8425801354895,2016-11-30 00:46:17,576.7864027249587,2,1,2.9989869594573975,3.942072629928589,0.480501709319459,0.0,1.855142828471201,0.0,0.0003041502204723656,0.0,0,0,0,9.544872283935547,6.519989490509033,6.8512654304504395,6.431917190551758
70,646.8575648483944,2016-11-30 00:46:27,586.8013874378637,2,1,2.9993393421173096,3.9451279640197754,0.488845248874764,0.0,1.888045904683589,0.0,0.0003041509771719575,0.0,0,0,0,9.575783729553223,6.5509419441223145,6.8051557540893555,6.385869026184082
71,656.8725466814699,2016-11-30 00:46:37,596.8163695909203,2,1,2.9993393421173096,3.948488712310791,0.497188939918325,0.0,1.920975893166485,0.0,0.0003649535356089473,0.0,0,0,0,9.683528900146484,6.581894874572754,6.759047985076904,6.49383544921875
72,666.8874971564018,2016-11-30 00:46:47,606.831319745871,2,1,2.9989869594573975,3.9515440464019775,0.505532437968968,0.0,1.953931314820109,0.0,0.00036495644599199295,0.0,0,0,0,9.914009094238281,6.581894874572754,6.836111068725586,6.339821815490723
73,676.9025135474315,2016-11-30 00:46:57,616.8463361369007,2,1,2.9993350505828857,3.954599618911743,0.513876082584524,0.0,1.986914119070391,0.0,0.00030415086075663567,0.0,0,0,0,9.822182655334473,6.566776275634766,6.820960998535156,6.4017462730407715
74,686.9174787414919,2016-11-30 00:47:08,626.8613013309612,2,1,2.9993393421173096,3.957960367202759,0.522219593174672,0.0,2.019923081451038,0.0,0.00030410379986278713,0.0,0,0,0,9.852192878723145,6.59701681137085,6.774201393127441,6.354909896850586
75,696.9324871329951,2016-11-30 00:47:18,636.8763100424455,2,1,2.9989869594573975,3.9613213539123535,0.530563141573494,0.0,2.052959178591362,0.0,0.0003649537975434214,0.0,0,0,0,9.760358810424805,6.658920764923096,6.759047985076904,6.339821815490723
76,706.9474718459002,2016-11-30 00:47:28,646.8912947553505,2,1,2.9993350505828857,3.964071035385132,0.538906734476555,0.0,2.086022508936595,0.0,0.00024330191081389785,0.0,0,0,0,9.83718490600586,6.658920764923096,6.836111068725586,6.49383544921875
77,716.9623458453593,2016-11-30 00:47:38,656.9061684348286,2,1,2.9989869594573975,3.9677374362945557,0.547250414401496,0.0,2.119113118466808,0.0,0.0003649590362329036,0.0,0,0,0,9.914009094238281,6.658920764923096,6.836111068725586,6.416829586029053
78,726.9774255926383,2016-11-30 00:47:48,666.9212481821075,2,1,2.9989869594573975,3.970792770385742,0.555594224811442,0.0,2.152231366539986,0.0,0.00036495504900813103,0.0,0,0,0,9.990830421447754,6.581894874572754,6.913173675537109,6.339821815490723
79,736.9923543088584,2016-11-30 00:47:58,676.9361772183087,2,1,2.9993393421173096,3.9738481044769287,0.563937917642659,0.0,2.185376673703521,0.0,0.00024330438463948667,0.0,0,0,0,9.914009094238281,6.658920764923096,6.759047985076904,6.339821815490723
80,747.0073643002669,2016-11-30 00:48:08,686.951186889736,2,1,2.998979091644287,3.9772090911865234,0.572281527421266,0.0,2.21854874408173,0.0,0.0003041521122213453,0.0,0,0,0,9.852192878723145,6.519989490509033,6.774201393127441,6.2779011726379395
81,757.0223694919595,2016-11-30 00:48:18,696.9661920814289,2,1,2.9993393421173096,3.9808754920959473,0.580625284302699,0.0,2.251749231815231,0.0,0.00036495141102932394,0.0,0,0,0,9.914009094238281,6.5048675537109375,6.836111068725586,6.416829586029053
82,767.0372994881037,2016-11-30 00:48:28,706.9811223975541,2,1,2.9993393421173096,3.984236478805542,0.588968769640423,0.0,2.284976652332356,0.0,0.000364955747500062,0.0,0,0,0,10.067648887634277,6.5048675537109375,6.836111068725586,6.49383544921875
83,777.0522989201373,2016-11-30 00:48:38,716.9961215096066,2,1,2.999687433242798,3.9872918128967285,0.597312481899655,0.0,2.318232093871484,0.0,0.0003041546733584255,0.0,0,0,0,10.067648887634277,6.581894874572754,6.836111068725586,6.339821815490723
84,787.0672669940275,2016-11-30 00:48:48,727.0110899034778,2,1,2.9989869594573975,3.990652561187744,0.605656070978904,0.0,2.351514565591762,0.0,0.00036495435051620007,0.0,0,0,0,10.067648887634277,6.5048675537109375,6.836111068725586,6.339821815490723
85,797.0822933044698,2016-11-30 00:48:58,737.026115893939,2,1,2.9989869594573975,3.994013547897339,0.613999810583962,0.0,2.384825608688051,0.0,0.000304150307783857,0.0,0,0,0,10.283086776733398,6.643802165985107,6.898022651672363,6.786763668060303
86,807.097228420311,2016-11-30 00:49:08,747.0410513297613,2,1,2.9989869594573975,3.9973742961883545,0.622343326376633,0.0,2.418164045629553,0.0,0.0003649541758932173,0.0,0,0,0,10.206276893615723,6.566776275634766,6.820960998535156,6.478752613067627
87,817.112241931511,2016-11-30 00:49:18,757.0560645209803,2,1,2.9989869594573975,4.000735282897949,0.630687096878931,0.0,2.451530908013043,0.0,0.0003649553400464356,0.0,0,0,0,10.129463195800781,6.643802165985107,6.898022651672363,6.478752613067627
88,827.1271351298337,2016-11-30 00:49:28,767.070957719303,2,1,2.9993393421173096,4.004096031188965,0.639030646066624,0.0,2.484924943282622,0.0,0.0003040619776584208,0.0,0,0,0,10.22127628326416,6.658920764923096,6.836111068725586,6.49383544921875
89,837.1421803191586,2016-11-30 00:49:38,777.086003228609,2,1,2.9989869594573975,4.0071516036987305,0.647374227027429,0.0,2.518346373431761,0.0,0.00030415121000260115,0.0,0,0,0,10.22127628326416,6.658920764923096,6.759047985076904,6.339821815490723
90,847.1571503129348,2016-11-30 00:49:48,787.1009732223853,2,1,2.9993393421173096,4.010512351989746,0.655717853545789,0.0,2.551795848827659,0.0,0.00030415321816690266,0.0,0,0,0,10.283086776733398,6.720827102661133,6.898022651672363,6.4017462730407715
91,857.1721014278289,2016-11-30 00:49:58,797.1159243372792,2,1,2.9993393421173096,4.013873100280762,0.664061256564435,0.0,2.585271937404216,0.0,0.0003649087157100439,0.0,0,0,0,10.22127628326416,6.581894874572754,6.836111068725586,6.416829586029053
