Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.000769552859758,2017-01-24 19:03:41,9.946195185245031,1,1,0.0,3.5921072959899902,2.697e-12,0.0,9.687e-12,0.0,-6.108284287620336e-05,0.0,0,0,0,34.338417053222656,34.574485778808594,34.38556671142578,34.32957458496094
2,20.004146952917676,2017-01-24 19:03:51,19.94957258530295,1,1,0.0,3.5921072959899902,2.697e-12,0.0,9.687e-12,0.0,0.0,0.0,0,0,0,34.26301574707031,34.574485778808594,34.38556671142578,34.40494918823242
3,30.011090221876152,2017-01-24 19:04:01,29.95651553428037,1,1,0.0,3.5921072959899902,2.697e-12,0.0,9.687e-12,0.0,0.0,0.0,0,0,0,34.338417053222656,34.49909973144531,34.536434173583984,34.32957458496094
4,40.02575303383768,2017-01-24 19:04:11,39.971178346241906,1,1,0.0,3.5921072959899902,2.697e-12,0.0,9.687e-12,0.0,0.0,0.0,0,0,0,34.338417053222656,34.574485778808594,34.461002349853516,34.32957458496094
5,50.02905779819564,2017-01-24 19:04:21,49.974483110599856,1,1,0.0,3.5921072959899902,2.697e-12,0.0,9.687e-12,0.0,0.0,0.0,0,0,0,34.26301574707031,34.574485778808594,34.38556671142578,34.32957458496094
6,60.05796808670655,2017-01-24 19:04:31,60.00339371909183,1,1,0.0,3.5921072959899902,2.697e-12,0.0,9.687e-12,0.0,0.0,0.0,0,0,0,34.338417053222656,34.574485778808594,34.536434173583984,34.32957458496094
7,60.058265464930024,2017-01-24 19:04:32,1.279924228e-06,2,1,0.7557804584503174,3.85760235786438,2.71403e-10,0.0,1.046248e-09,0.0,0.0,0.0,0,0,0,34.338417053222656,34.574485778808594,34.536434173583984,34.32957458496094
8,60.183083995673,2017-01-24 19:04:32,0.124819810667209,2,1,2.9999210834503174,3.847214698791504,7.4847850742e-05,0.0,0.000288598068574,0.0,-0.0020775317680090666,0.0,0,0,0,34.338417053222656,34.574485778808594,34.536434173583984,34.32957458496094
9,61.74303420662052,2017-01-24 19:04:33,1.684770021614721,2,1,3.0002753734588623,3.837132453918457,0.001374861604432,0.0,0.005284568674608,0.0,-0.004093980882316828,0.0,0,0,0,34.26301574707031,34.49909973144531,34.38556671142578,34.40494918823242
10,71.76360034910488,2017-01-24 19:04:43,11.705336164099084,2,1,2.999915361404419,3.8356049060821533,0.009725180598391,0.0,0.037298301721573,0.0,0.0004252854851074517,0.0,0,0,0,34.338417053222656,34.49909973144531,34.536434173583984,34.480323791503906
11,81.77863081930104,2017-01-24 19:04:53,21.720366314314195,2,1,2.999561309814453,3.84354829788208,0.018070880770992,0.0,0.069344115707653,0.0,0.0007298559066839516,0.0,0,0,0,34.45964431762695,34.69569778442383,34.65766906738281,34.45083999633789
12,91.79116415732744,2017-01-24 19:05:03,31.73289965234058,2,1,3.0002753734588623,3.8499643802642822,0.026414179209127,0.0,0.101441231663032,0.0,0.0005474172648973763,0.0,0,0,0,34.338417053222656,34.49909973144531,34.536434173583984,34.480323791503906
13,101.80969106053476,2017-01-24 19:05:13,41.75142655554792,2,1,3.0002694129943848,3.8551580905914307,0.034762820164929,0.0,0.133606490414964,0.0,0.0004862088244408369,0.0,0,0,0,34.47442626953125,34.55971145629883,34.597049713134766,34.465576171875
14,111.82318530167568,2017-01-24 19:05:23,51.764920796688834,2,1,3.0002753734588623,3.8594353199005127,0.043107395306599,0.0,0.165796227128599,0.0,0.0003653117746580392,0.0,0,0,0,34.48921203613281,34.574485778808594,34.38556671142578,34.40494918823242
15,121.84568284982085,2017-01-24 19:05:33,61.78741834483398,2,1,2.9999210834503174,3.8634071350097656,0.051459387369501,0.0,0.198047893423784,0.0,0.0003644046082627028,0.0,0,0,0,34.7005729675293,34.635093688964844,34.597049713134766,34.54094696044922
16,131.8606550834646,2017-01-24 19:05:44,71.80239089845882,2,1,2.9999096393585205,3.866156816482544,0.059804966817605,0.0,0.230302135179144,0.0,0.00024330540327355266,0.0,0,0,0,34.7005729675293,34.635093688964844,34.597049713134766,34.39020538330078
17,141.87569003339556,2017-01-24 19:05:54,81.81742552840873,2,1,3.0002753734588623,3.8689064979553223,0.068150613146089,0.0,0.262579718097703,0.0,0.0002433018817100674,0.0,0,0,0,34.79072570800781,34.574485778808594,34.38556671142578,34.32957458496094
18,151.89063698853585,2017-01-24 19:06:04,91.83237280353003,2,1,2.999218463897705,3.8710451126098633,0.076496255267787,0.0,0.294878199003458,0.0,0.00018250069115310907,0.0,0,0,0,34.926673889160156,34.635093688964844,34.597049713134766,34.465576171875
19,161.90559258316463,2017-01-24 19:06:14,101.84732807817775,2,1,2.9999210834503174,3.8734891414642334,0.084842004574317,0.0,0.327195892255458,0.0,0.00018245447427034378,0.0,0,0,0,34.94144821166992,34.49909973144531,34.536434173583984,34.40494918823242
20,171.92058593555817,2017-01-24 19:06:24,111.86232175055235,2,1,2.9999210834503174,3.8753223419189453,0.093187715298358,0.0,0.359531165359571,0.0,0.00012165158841526136,0.0,0,0,0,35.016807556152344,34.574485778808594,34.536434173583984,34.32957458496094
21,181.9355741682548,2017-01-24 19:06:34,121.87730966326794,2,1,3.0002753734588623,3.8774609565734863,0.101533396885723,0.0,0.391883367551813,0.0,0.00018250079301651567,0.0,0,0,0,35.15272521972656,34.71046829223633,34.597049713134766,34.39020538330078
22,191.95054896174705,2017-01-24 19:06:44,131.89228445676017,2,1,2.999915361404419,3.879293918609619,0.109879263778132,0.0,0.42425255213533,0.0,0.0001216052842210047,0.0,0,0,0,35.242835998535156,34.574485778808594,34.461002349853516,34.40494918823242
23,201.96552855495509,2017-01-24 19:06:54,141.90726404996823,2,1,2.9999210834503174,3.88143253326416,0.118224880014299,0.0,0.456637202855776,0.0,0.00018245393584948033,0.0,0,0,0,35.45405578613281,34.635093688964844,34.597049713134766,34.465576171875
24,211.98050942808743,2017-01-24 19:07:04,151.92224492310055,2,1,3.0002753734588623,3.883265733718872,0.126570658931004,0.0,0.489038414990346,0.0,0.00018245338287670165,0.0,0,0,0,35.39350128173828,34.49909973144531,34.461002349853516,34.40494918823242
25,221.99550118057567,2017-01-24 19:07:14,161.93723667558882,2,1,3.0002753734588623,3.885098934173584,0.134916251756638,0.0,0.52145569613809,0.0,0.0001216515593114309,0.0,0,0,0,35.54414367675781,34.574485778808594,34.461002349853516,34.40494918823242
26,232.0104442959432,2017-01-24 19:07:24,171.95217979095636,2,1,2.9999210834503174,3.887237548828125,0.143261655156553,0.0,0.553888878372442,0.0,0.0001825024519348517,0.0,0,0,0,35.61945343017578,34.574485778808594,34.536434173583984,34.40494918823242
27,242.02544660780637,2017-01-24 19:07:34,181.96718242280056,2,1,2.9999210834503174,3.889376163482666,0.151607249875699,0.0,0.586338999579526,0.0,0.000243303322349675,0.0,0,0,0,35.69476318359375,34.574485778808594,34.536434173583984,34.40494918823242
28,252.04038108368545,2017-01-24 19:07:44,191.98211657869857,2,1,3.0006349086761475,3.891514778137207,0.159952817824121,0.0,0.618806165807714,0.0,0.0003041097370442003,0.0,0,0,0,35.830596923828125,34.71046829223633,34.597049713134766,34.465576171875
29,262.05540867405205,2017-01-24 19:07:54,201.9971441690652,2,1,2.999561309814453,3.893653392791748,0.16829840415945,0.0,0.651290497191381,0.0,0.00030410513863898814,0.0,0,0,0,36.056461334228516,34.635093688964844,34.44619369506836,34.465576171875
30,272.070381547658,2017-01-24 19:08:04,212.01211736265216,2,1,3.0002806186676025,3.895792007446289,0.176643858293949,0.0,0.683792106236139,0.0,0.0002433070621918887,0.0,0,0,0,35.995941162109375,34.49909973144531,34.536434173583984,34.40494918823242
31,282.08536978035454,2017-01-24 19:08:14,222.02710527536772,2,1,2.9999096393585205,3.897624969482422,0.184989488404189,0.0,0.716311998433497,0.0,0.0002432553010294214,0.0,0,0,0,36.131736755371094,34.635093688964844,34.597049713134766,34.54094696044922
32,292.10034489382787,2017-01-24 19:08:24,232.042080388841,2,1,3.0002753734588623,3.899763822555542,0.193334984331799,0.0,0.748849672531688,0.0,0.00012165085354354233,0.0,0,0,0,36.14649963378906,34.49909973144531,34.536434173583984,34.480323791503906
33,302.11531968732004,2017-01-24 19:08:34,242.0570551823332,2,1,2.999915361404419,3.902207851409912,0.201680621035867,0.0,0.781405954263499,0.0,0.00024330407904926687,0.0,0,0,0,36.221771240234375,34.574485778808594,34.536434173583984,34.40494918823242
34,312.1302084059079,2017-01-24 19:08:44,252.07194390092107,2,1,2.999932289123535,3.9049575328826904,0.210026029993807,0.0,0.813980263191586,0.0,0.0003649617137853056,0.0,0,0,0,36.28227615356445,34.635093688964844,34.597049713134766,34.465576171875
35,322.1452763138878,2017-01-24 19:08:54,262.08701212888195,2,1,2.999915361404419,3.9067907333374023,0.218371539611142,0.0,0.846574016293165,0.0,0.000243303322349675,0.0,0,0,0,36.37229537963867,34.574485778808594,34.536434173583984,34.40494918823242
36,332.1602690263192,2017-01-24 19:09:04,272.10200484131343,2,1,2.999561309814453,3.9089293479919434,0.22671689395805,0.0,0.879185674079236,0.0,0.0003041518502868712,0.0,0,0,0,36.432796478271484,34.635093688964844,34.67247009277344,34.465576171875
37,342.1752403000198,2017-01-24 19:09:14,282.116976115014,2,1,2.999915361404419,3.9110679626464844,0.235062272287966,0.0,0.911816567880843,0.0,0.00024330356973223388,0.0,0,0,0,36.44755172729492,34.574485778808594,34.536434173583984,34.480323791503906
38,352.19024325184506,2017-01-24 19:09:24,292.1319790668393,2,1,3.0002753734588623,3.9132065773010254,0.243407563948673,0.0,0.944465883602439,0.0,0.00018249970162287354,0.0,0,0,0,36.59804916381836,34.574485778808594,34.536434173583984,34.480323791503906
39,362.2051969265875,2017-01-24 19:09:34,302.14693242160064,2,1,3.0002753734588623,3.9156506061553955,0.251752805883833,0.0,0.977134238478204,0.0,0.00024330290034413338,0.0,0,0,0,36.67328643798828,34.574485778808594,34.536434173583984,34.480323791503906
40,372.2201822794546,2017-01-24 19:09:44,312.1619180944488,2,1,3.0006237030029297,3.9180948734283447,0.260098258704798,0.0,1.00982240226167,0.0,0.00024330317683052272,0.0,0,0,0,36.67328643798828,34.574485778808594,34.536434173583984,34.480323791503906
41,382.23515835287105,2017-01-24 19:09:54,322.17689384788423,2,1,2.999561309814453,3.9202334880828857,0.268443682922463,0.0,1.042530037056926,0.0,0.00018250099674332887,0.0,0,0,0,36.74851989746094,34.49909973144531,34.536434173583984,34.480323791503906
42,392.2501334663443,2017-01-24 19:10:04,332.19186928133854,2,1,3.0002918243408203,3.922677516937256,0.276789116712424,0.0,1.075257364367884,0.0,0.00018245405226480216,0.0,0,0,0,36.89897537231445,34.49909973144531,34.61185836791992,34.40494918823242
43,402.26510889979875,2017-01-24 19:10:14,342.2068447147929,2,1,2.999915361404419,3.925121784210205,0.285134435909828,0.0,1.10800429769238,0.0,0.00024330327869392931,0.0,0,0,0,36.89897537231445,34.64986801147461,34.536434173583984,34.40494918823242
44,412.28019088694504,2017-01-24 19:10:24,352.22192638195816,2,1,2.9999210834503174,3.927565813064575,0.293479695653191,0.0,1.140770592519133,0.0,0.00024329971347469836,0.0,0,0,0,37.00442886352539,34.60478973388672,34.71758270263672,34.435264587402344
45,422.295074805817,2017-01-24 19:10:34,362.2368106208112,2,1,2.999927043914795,3.9300100803375244,0.301824940020068,0.0,1.173557192454604,0.0,0.000243302813032642,0.0,0,0,0,37.10987091064453,34.71046829223633,34.597049713134766,34.54094696044922
46,432.31002048103306,2017-01-24 19:10:44,372.2517562960273,2,1,2.9999096393585205,3.9324541091918945,0.310170164431538,0.0,1.206364047366504,0.0,0.00024330412270501256,0.0,0,0,0,37.15484619140625,34.68016815185547,34.56674575805664,34.435264587402344
47,442.32503207234686,2017-01-24 19:10:54,382.26676756736,2,1,2.9999210834503174,3.9348983764648438,0.318515407147461,0.0,1.239191513966576,0.0,0.00024330333690159023,0.0,0,0,0,37.260276794433594,34.635093688964844,34.597049713134766,34.54094696044922
48,452.34000334604747,2017-01-24 19:11:04,392.2817388410606,2,1,3.0002753734588623,3.937342405319214,0.326860653691242,0.0,1.272040226619305,0.0,0.00024330336600542068,0.0,0,0,0,37.335472106933594,34.635093688964844,34.597049713134766,34.465576171875
49,462.354968540108,2017-01-24 19:11:14,402.2967043551022,2,1,2.999932289123535,3.939786672592163,0.33520594583305,0.0,1.304909928994774,0.0,0.00024330412270501256,0.0,0,0,0,37.41065979003906,34.635093688964844,34.597049713134766,34.54094696044922
50,472.36999357062626,2017-01-24 19:11:24,412.3117293856204,2,1,2.9999210834503174,3.942230701446533,0.343551181545042,0.0,1.337799750416857,0.0,0.000243300964939408,0.0,0,0,0,37.485843658447266,34.635093688964844,34.597049713134766,34.54094696044922
51,482.3849488452739,2017-01-24 19:11:34,422.32668434028704,2,1,2.9999210834503174,3.9446747303009033,0.351896323799781,0.0,1.37071009275869,0.0,0.00018245347018819302,0.0,0,0,0,37.5610237121582,34.635093688964844,34.597049713134766,34.54094696044922
52,492.4000593107344,2017-01-24 19:11:44,432.34179512572854,2,1,3.0002694129943848,3.9474244117736816,0.360241683581724,0.0,1.40364167071778,0.0,0.00024324959667865187,0.0,0,0,0,37.5610237121582,34.71046829223633,34.597049713134766,34.54094696044922
53,502.41490483187954,2017-01-24 19:11:54,442.35664032689266,2,1,2.999561309814453,3.9495630264282227,0.368586563510121,0.0,1.436592100355343,0.0,0.0001824536157073453,0.0,0,0,0,37.65093994140625,34.725242614746094,34.536434173583984,34.480323791503906
54,512.429948421299,2017-01-24 19:12:04,452.3716839163122,2,1,2.9999210834503174,3.952312707901001,0.376931812579593,0.0,1.469564718236545,0.0,0.00024325301637873054,0.0,0,0,0,37.68115234375,34.68016815185547,34.56674575805664,34.51063537597656
55,522.4448566587314,2017-01-24 19:12:14,462.3865924737256,2,1,2.9999210834503174,3.954451322555542,0.385277080237959,0.0,1.502558839193749,0.0,0.0001824538630899042,0.0,0,0,0,37.786529541015625,34.71046829223633,34.597049713134766,34.54094696044922
56,532.4598244126403,2017-01-24 19:12:24,472.4015599076535,2,1,3.0006182193756104,3.9575066566467285,0.39362247595339,0.0,1.535574264509077,0.0,0.00024330410815309733,0.0,0,0,0,37.861690521240234,34.71046829223633,34.597049713134766,34.54094696044922
57,542.4747870468524,2017-01-24 19:12:34,482.4165225418655,2,1,2.9999210834503174,3.9599506855010986,0.40196779171811,0.0,1.568610787369549,0.0,0.00030410653562285006,0.0,0,0,0,37.861690521240234,34.71046829223633,34.67247009277344,34.61630630493164
