Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.007424271857555,2016-11-11 02:24:19,9.952673082559718,1,1,0.0,3.187706708908081,1.87e-12,0.0,5.961e-12,0.0,0.0,0.0,0,0,0,44.12382888793945,44.3741455078125,44.117530822753906,44.12820816040039
2,20.01584049171986,2016-11-11 02:24:29,19.96108962240605,1,1,0.0,3.187706708908081,1.87e-12,0.0,5.961e-12,0.0,0.0,0.0,0,0,0,44.04917526245117,44.3741455078125,44.26711654663086,44.053470611572266
3,30.030902139842382,2016-11-11 02:24:39,29.976151270528575,1,1,0.0,3.187706708908081,1.87e-12,0.0,5.961e-12,0.0,0.0,0.0,0,0,0,44.19847869873047,44.299407958984375,44.26711654663086,44.053470611572266
4,40.044746248744474,2016-11-11 02:24:49,39.989995059446635,1,1,0.0,3.18801212310791,1.87e-12,0.0,5.961e-12,0.0,6.108284287620336e-05,0.0,0,0,0,44.12382888793945,44.3741455078125,44.19232940673828,44.053470611572266
5,50.053733640093895,2016-11-11 02:24:59,49.99898277078009,1,1,0.0,3.187706708908081,1.87e-12,0.0,5.961e-12,0.0,0.0,0.0,0,0,0,44.12382888793945,44.3741455078125,44.19232940673828,44.12820816040039
6,60.068816727146185,2016-11-11 02:25:09,60.01406553784835,1,1,0.0,3.187706708908081,1.87e-12,0.0,5.961e-12,0.0,0.0,0.0,0,0,0,44.04917526245117,44.3741455078125,44.117530822753906,44.053470611572266
7,60.08473828050209,2016-11-11 02:25:10,0.015598901302847,2,1,0.7561835050582886,3.255229949951172,1.65125905e-06,0.0,5.319478793e-06,0.0,0.013504648581147194,0.0,0,0,0,44.04917526245117,44.3741455078125,44.117530822753906,44.053470611572266
8,60.755965572835656,2016-11-11 02:25:10,0.686825873652387,2,1,3.000061511993408,3.265312433242798,0.000536597022473,0.0,0.001749348994854,0.0,0.01552114449441433,0.0,0,0,0,44.12382888793945,44.3741455078125,44.117530822753906,44.053470611572266
9,62.01831119654213,2016-11-11 02:25:12,1.949171497358852,2,1,2.9993350505828857,3.275700807571411,0.001588362160561,0.0,0.005188892638408,0.0,0.017598818987607956,0.0,0,0,0,44.12382888793945,44.3741455078125,44.117530822753906,44.053470611572266
10,63.84348408391159,2016-11-11 02:25:13,3.774344704712341,2,1,2.9993350505828857,3.2863943576812744,0.003109092009348,0.0,0.010177935416542,0.0,0.004827451892197132,0.0,0,0,0,44.1092414855957,44.434207916259766,44.252403259277344,44.263023376464844
