Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.01022512270874,2016-09-30 21:00:38,9.951523864805036,1,1,0.0,3.618687152862549,1.724e-12,0.0,6.238e-12,0.0,0.0,0.0,0,0,0,35.377296447753906,35.61311721801758,35.57575988769531,35.44331359863281
2,20.02535273594665,2016-09-30 21:00:48,19.966651158057896,1,1,0.0,3.618687152862549,1.724e-12,0.0,6.238e-12,0.0,-6.11305222264491e-05,0.0,0,0,0,35.377296447753906,35.61311721801758,35.50040054321289,35.292701721191406
3,30.040410272458548,2016-09-30 21:00:58,29.98170901455484,1,1,0.0,3.618687152862549,1.724e-12,0.0,6.238e-12,0.0,0.0,0.0,0,0,0,35.513153076171875,35.748958587646484,35.560951232910156,35.50387191772461
4,40.05557116414168,2016-09-30 21:01:08,39.99686958625293,1,1,0.0,3.618687152862549,1.724e-12,0.0,6.238e-12,0.0,-6.11305222264491e-05,0.0,0,0,0,35.45262145996094,35.61311721801758,35.57575988769531,35.44331359863281
5,50.07066133912871,2016-09-30 21:01:18,50.01195976123995,1,1,0.0,3.618687152862549,1.724e-12,0.0,6.238e-12,0.0,0.0,0.0,0,0,0,35.45262145996094,35.61311721801758,35.57575988769531,35.368011474609375
6,60.07014712315288,2016-09-30 21:01:28,60.01144554526412,1,1,0.0,3.618992805480957,1.724e-12,0.0,6.238e-12,0.0,6.11305222264491e-05,0.0,0,0,0,35.45262145996094,35.61311721801758,35.50040054321289,35.44331359863281
7,60.086097296738735,2016-09-30 21:01:28,0.015629669781828,2,1,0.7557804584503174,3.654738426208496,1.658971937e-06,0.0,6.033457924e-06,0.0,0.007149124052375555,0.0,0,0,0,35.45262145996094,35.61311721801758,35.50040054321289,35.44331359863281
8,60.257655681531006,2016-09-30 21:01:29,0.187188374559141,2,1,2.999561309814453,3.6914005279541016,0.000100869396652,0.0,0.000368829467835,0.0,0.014481544494628906,0.0,0,0,0,35.45262145996094,35.61311721801758,35.57575988769531,35.368011474609375
9,62.878447158153215,2016-09-30 21:01:31,2.807979531196303,2,1,2.9999210834503174,3.7014825344085693,0.002284749288135,0.0,0.008443325846592,0.0,0.01649794541299343,0.0,0,0,0,35.45262145996094,35.61311721801758,35.50040054321289,35.44331359863281
10,68.49441102032156,2016-09-30 21:01:37,8.423943393364661,2,1,3.0002806186676025,3.711564779281616,0.006964373405554,0.0,0.025789171849225,0.0,0.0013442992931231856,0.0,0,0,0,35.45262145996094,35.61311721801758,35.50040054321289,35.44331359863281
11,76.87150796235244,2016-09-30 21:01:45,16.801040655380582,2,1,2.9988701343536377,3.721646785736084,0.013944962519306,0.0,0.051734269485456,0.0,0.0009165763622149825,0.0,0,0,0,35.45262145996094,35.61311721801758,35.50040054321289,35.44331359863281
12,86.88671429191272,2016-09-30 21:01:55,26.81624698494086,2,1,2.999561309814453,3.730201244354248,0.022290189237406,0.0,0.0828293761754,0.0,0.0006110191461630166,0.0,0,0,0,35.52793884277344,35.763729095458984,35.57575988769531,35.44331359863281
13,96.89374052364717,2016-09-30 21:02:05,36.82327289669026,2,1,2.9995779991149902,3.7369227409362793,0.030628792653994,0.0,0.113962634817186,0.0,0.0005499363178387284,0.0,0,0,0,35.513153076171875,35.67365264892578,35.485595703125,35.50387191772461
14,106.90881373942652,2016-09-30 21:02:15,46.83834611246962,2,1,2.999915361404419,3.7415053844451904,0.038974340227559,0.0,0.145170002396214,0.0,0.0003055095730815083,0.0,0,0,0,35.52793884277344,35.68842697143555,35.57575988769531,35.44331359863281
