Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.007568832173591,2016-11-30 00:36:01,9.952324422394195,1,1,0.0,3.579111337661743,0.0,1.532e-12,0.0,5.483e-12,0.0,0.0,0,0,0,6.765012264251709,6.319154739379883,6.265038013458252,6.077053546905518
2,20.03020557207859,2016-11-30 00:36:11,19.97496116229919,1,1,0.0,3.579111337661743,0.0,1.532e-12,0.0,5.483e-12,-6.075675992178731e-05,0.0,0,0,0,6.903672695159912,6.38105583190918,6.4040207862854,6.1389689445495605
3,30.037273953630404,2016-11-30 00:36:21,29.982029543851,1,1,0.0,3.579111337661743,0.0,1.532e-12,0.0,5.483e-12,-6.075318015064113e-05,0.0,0,0,0,6.903672695159912,6.38105583190918,6.326948642730713,6.215980529785156
4,40.061272532914515,2016-11-30 00:36:31,40.00602780315405,1,1,0.0,3.579111337661743,0.0,1.532e-12,0.0,5.483e-12,0.0,0.0,0,0,0,6.826906204223633,6.304025650024414,6.326948642730713,6.215980529785156
5,50.07388170645144,2016-11-30 00:36:41,50.01863697669098,1,1,0.0,3.579111337661743,0.0,1.532e-12,0.0,5.483e-12,0.0,0.0,0,0,0,6.826906204223633,6.304025650024414,6.326948642730713,6.1389689445495605
6,60.05770570407077,2016-11-30 00:36:51,60.00246129429138,1,1,0.0,3.579111337661743,0.0,1.532e-12,0.0,5.483e-12,-6.075404962757602e-05,0.0,0,0,0,6.903672695159912,6.38105583190918,6.326948642730713,6.292990684509277
7,60.08920240215198,2016-11-30 00:36:52,0.031204872671538,2,1,1.4938066005706787,3.635261058807373,6.427167454e-06,4.412e-12,2.3183990501e-05,1.5791e-11,0.011229944415390491,0.0,0,0,0,6.903672695159912,6.38105583190918,6.326948642730713,6.292990684509277
8,60.213989254770304,2016-11-30 00:36:52,0.155991405308806,2,1,2.997511863708496,3.699345111846924,9.7268786253e-05,4.412e-12,0.000354249446056,1.5791e-11,0.024046754464507103,0.0,0,0,0,6.903672695159912,6.38105583190918,6.326948642730713,6.292990684509277
9,61.46196593455086,2016-11-30 00:36:53,1.403968085089363,2,1,2.997859001159668,3.7094154357910156,0.001136354720581,4.412e-12,0.004204310690508,1.5791e-11,0.026060819625854492,0.0,0,0,0,6.826906204223633,6.38105583190918,6.326948642730713,6.1389689445495605
10,64.32073557538813,2016-11-30 00:36:56,4.262737725926625,2,1,2.997511863708496,3.7194857597351074,0.003516651394944,4.412e-12,0.013046295984307,1.5791e-11,0.02807488478720188,0.0,0,0,0,6.888803482055664,6.442960739135742,6.388861656188965,6.2779011726379395
11,68.42864406720541,2016-11-30 00:37:00,8.370646217743909,2,1,2.997511863708496,3.729556083679199,0.006936959299672,4.412e-12,0.02578539110347,1.5791e-11,0.0026202399749308825,0.0,0,0,0,6.826906204223633,6.304025650024414,6.4040207862854,6.215980529785156
12,73.67006753493612,2016-11-30 00:37:05,13.612070005455676,2,1,2.9974846839904785,3.739626407623291,0.011301007993059,4.412e-12,0.042083467490769,1.5791e-11,0.001944086397998035,0.0,0,0,0,6.903672695159912,6.304025650024414,6.4040207862854,6.215980529785156
