Unnamed: 0,Data_Point,Test_Time(s),Date_Time,Step_Time(s),count,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
26.5,4735.0,58234.73633190447,2017-03-15 10:47:11,1162.8334064492387,,26,5.0,-5.001253604888916,3.2628681659698486,2.59543458050213,1.615158482503283,10.218658012385893,5.75661785899107,-0.000486605626065284,0.021449139341711998,0.0,0.0,0.0,15.72984504699707,6.799335956573486,6.745261192321777,7.404341697692871
26.5,4736.0,58244.751354103224,2017-03-15 10:47:21,1172.8484286479957,,26,5.0,-5.0005388259887695,3.2582852840423584,2.59543458050213,1.62907006323123,10.218658012385893,5.801979647649657,-0.0004866043746005744,0.021449139341711998,0.0,0.0,0.0,15.66822338104248,6.737415313720703,6.683329105377197,7.265430927276611
26.5,4737.0,58254.76638718137,2017-03-15 10:47:31,1182.8634620461255,,26,5.0,-5.0005412101745605,3.253702163696289,2.59543458050213,1.642981597086455,10.218658012385893,5.847276057369599,-0.00048659901949577034,0.021449139341711998,0.0,0.0,0.0,15.806396484375,6.8763556480407715,6.745261192321777,7.250369071960449
26.5,4738.0,58264.781343783805,2017-03-15 10:47:41,1192.8784183285734,,26,5.0,-5.00089168548584,3.2488136291503906,2.59543458050213,1.656892875053804,10.218658012385893,5.892506693504219,-0.0004866112722083926,0.021449139341711998,0.0,0.0,0.0,15.882942199707031,6.8763556480407715,6.668196201324463,7.327356338500977
26.5,4739.0,58274.79640726025,2017-03-15 10:47:51,1202.8934818050188,,26,5.0,-5.000531196594238,3.2445361614227295,2.59543458050213,1.670804451789865,10.218658012385893,5.937673854825062,-0.0004257555119693279,0.021449139341711998,0.0,0.0,0.0,15.882942199707031,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4740.0,58284.81142273938,2017-03-15 10:48:01,1212.908497604134,,26,5.0,-5.001253604888916,3.239647626876831,2.59543458050213,1.68471595335776,10.218658012385893,5.982776511686798,-0.000486601609736681,0.021449139341711998,0.0,0.0,0.0,15.959485054016113,6.8763556480407715,6.668196201324463,7.327356338500977
26.5,4741.0,58294.826457737414,2017-03-15 10:48:11,1222.9235326021742,,26,5.0,-5.0005388259887695,3.2350645065307617,2.59543458050213,1.698627470461628,10.218658012385893,6.027814092054419,-0.0004257982363924384,0.021449139341711998,0.0,0.0,0.0,16.036022186279297,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4742.0,58304.841427779094,2017-03-15 10:48:21,1232.93850232387,,26,5.0,-5.00089168548584,3.2304816246032715,2.59543458050213,1.712539043505131,10.218658012385893,6.072786745825541,-0.00042575260158628225,0.021449139341711998,0.0,0.0,0.0,15.959485054016113,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4743.0,58314.85641925957,2017-03-15 10:48:31,1242.9534938043469,,26,5.0,-5.000545501708984,3.225898504257202,2.59543458050213,1.726450598547747,10.218658012385893,6.1176944859961,-0.00042580481385812163,0.021449139341711998,0.0,0.0,0.0,16.174161911010742,6.938279628753662,6.730132579803467,7.389283180236816
26.5,4744.0,58324.871442098294,2017-03-15 10:48:41,1252.968516643068,,26,5.0,-5.000179290771484,3.2210099697113037,2.59543458050213,1.740362024793221,10.218658012385893,6.162535993752861,-0.0004866045492235571,0.021449139341711998,0.0,0.0,0.0,16.11255645751953,6.8763556480407715,6.745261192321777,7.404341697692871
26.5,4745.0,58334.886464937015,2017-03-15 10:48:51,1262.983539801771,,26,5.0,-5.0005412101745605,3.2161214351654053,2.59543458050213,1.754273423952105,10.218658012385893,6.207312440133515,-0.00048660303582437336,0.021449139341711998,0.0,0.0,0.0,16.097631454467773,7.0152974128723145,6.807196140289307,7.389283180236816
26.5,4746.0,58344.901496735234,2017-03-15 10:49:01,1272.9985712800085,,26,5.0,-5.000531196594238,3.211538314819336,2.59543458050213,1.76818498616495,10.218658012385893,6.252022774473476,-0.0004258011467754841,0.021449139341711998,0.0,0.0,0.0,16.32720947265625,6.938279628753662,6.807196140289307,7.312297344207764
26.5,4747.0,58354.916295266514,2017-03-15 10:49:11,1283.0133701312725,,26,5.0,-5.000893592834473,3.2066497802734375,2.59543458050213,1.782096218174275,10.218658012385893,6.296665584794227,-0.00048662134213373065,0.021449139341711998,0.0,0.0,0.0,16.26561164855957,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4748.0,58364.93117219341,2017-03-15 10:49:21,1293.0282467381826,,26,5.0,-5.00089168548584,3.201761245727539,2.59543458050213,1.796007401492104,10.218658012385893,6.341241862781915,-0.0004866238741669804,0.021449139341711998,0.0,0.0,0.0,16.26561164855957,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4749.0,58374.94618959243,2017-03-15 10:49:31,1303.0432641372083,,26,5.0,-5.000543594360352,3.1968727111816406,2.59543458050213,1.809918711777912,10.218658012385893,6.385750658832454,-0.00048661365872249007,0.021449139341711998,0.0,0.0,0.0,16.48023796081543,6.938279628753662,6.730132579803467,7.54325008392334
26.5,4750.0,58384.96129338662,2017-03-15 10:49:41,1313.058368251378,,26,5.0,-5.0005388259887695,3.191984176635742,2.59543458050213,1.823830154058191,10.218658012385893,6.430191499502241,-0.0005474020726978779,0.021449139341711998,0.0,0.0,0.0,16.26561164855957,6.8763556480407715,6.745261192321777,7.250369071960449
26.5,4751.0,58394.976272067805,2017-03-15 10:49:51,1323.0733466125896,,26,5.0,-5.000893592834473,3.1870956420898438,2.59543458050213,1.837741702088974,10.218658012385893,6.474564525263267,-0.0005474095814861357,0.021449139341711998,0.0,0.0,0.0,16.26561164855957,6.799335956573486,6.745261192321777,7.327356338500977
26.5,4752.0,58404.99127282778,2017-03-15 10:50:01,1333.088347372547,,26,5.0,-5.000531196594238,3.1822071075439453,2.59543458050213,1.851653214524299,10.218658012385893,6.518869417413026,-0.00048660568427294493,0.021449139341711998,0.0,0.0,0.0,16.495159149169922,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4753.0,58415.00632318495,2017-03-15 10:50:11,1343.1033980497093,,26,5.0,-5.0005412101745605,3.1770129203796387,2.59543458050213,1.865564524117759,10.218658012385893,6.563104445470443,-0.0005474506760947406,0.021449139341711998,0.0,0.0,0.0,16.648170471191406,6.8763556480407715,6.745261192321777,7.250369071960449
26.5,4754.0,58425.021326824746,2017-03-15 10:50:21,1353.1184016895052,,26,5.0,-5.000893592834473,3.1721243858337402,2.59543458050213,1.879475849286339,10.218658012385893,6.607269946559331,-0.000547404692042619,0.021449139341711998,0.0,0.0,0.0,16.801164627075195,7.030392646789551,6.745261192321777,7.327356338500977
26.5,4755.0,58435.03637270218,2017-03-15 10:50:31,1363.1334475669362,,26,5.0,-5.000531196594238,3.167235851287842,2.59543458050213,1.893387510923454,10.218658012385893,6.651366681244313,-0.0004866024246439338,0.021449139341711998,0.0,0.0,0.0,16.571666717529297,6.8763556480407715,6.745261192321777,7.327356338500977
26.5,4756.0,58445.05136386268,2017-03-15 10:50:41,1373.148438407449,,26,5.0,-5.000179290771484,3.162041664123535,2.59543458050213,1.907299041955062,10.218658012385893,6.695391770772338,-0.0005474491626955569,0.021449139341711998,0.0,0.0,0.0,16.72467041015625,6.799335956573486,6.745261192321777,7.404341697692871
26.5,4757.0,58455.066357583026,2017-03-15 10:50:51,1383.163432447783,,26,5.0,-5.001253604888916,3.1568477153778076,2.59543458050213,1.921210323511187,10.218658012385893,6.739344291197195,-0.0005474084755405784,0.021449139341711998,0.0,0.0,0.0,16.86273765563965,6.861261367797852,6.730132579803467,7.312297344207764
26.5,4758.0,58465.08138266163,2017-03-15 10:51:01,1393.1784572063964,,26,5.0,-5.00089168548584,3.15195894241333,2.59543458050213,1.935121785223726,10.218658012385893,6.783224572702103,-0.00048660411266610026,0.021449139341711998,0.0,0.0,0.0,16.78624725341797,6.938279628753662,6.730132579803467,7.466267108917236
26.5,4759.0,58475.096348543535,2017-03-15 10:51:11,1403.1934234082887,,26,5.0,-5.000893592834473,3.1464593410491943,2.59543458050213,1.949033188516648,10.218658012385893,6.827031062525732,-0.0004866087983828038,0.021449139341711998,0.0,0.0,0.0,17.00079345703125,7.000205039978027,6.869132995605469,7.528193950653076
26.5,4760.0,58485.11143697858,2017-03-15 10:51:21,1413.208511523355,,26,5.0,-5.00089168548584,3.1409597396850586,2.59543458050213,1.962944770043382,10.218658012385893,6.870763207721416,-0.0004866024828515947,0.021449139341711998,0.0,0.0,0.0,16.939224243164062,6.938279628753662,6.653067588806152,7.54325008392334
26.5,4761.0,58495.126393900995,2017-03-15 10:51:31,1423.223468445767,,26,5.0,-4.999831199645996,3.135460138320923,2.59543458050213,1.97685628909602,10.218658012385893,6.914419893512639,-0.0005474541103467345,0.021449139341711998,0.0,0.0,0.0,17.107097625732422,6.8763556480407715,6.668196201324463,7.327356338500977
26.5,4762.0,58505.14147049671,2017-03-15 10:51:41,1433.2385450414774,,26,5.0,-4.999818801879883,3.129960536956787,2.59543458050213,1.990767860209127,10.218658012385893,6.957999068131825,-0.00048659794265404344,0.021449139341711998,0.0,0.0,0.0,17.030622482299805,6.8763556480407715,6.745261192321777,7.404341697692871
