Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.009193055452464,2017-02-08 19:06:53,9.950254144954618,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,16.073381423950195,16.159849166870117,16.034456253051758,15.91630744934082
2,20.010577613486628,2017-02-08 19:07:03,19.951638702988785,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,16.10418128967285,16.190650939941406,16.06526756286621,16.100364685058594
3,30.02538537686704,2017-02-08 19:07:13,29.966446146388133,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,16.042579650878906,16.129045486450195,15.926956176757812,15.962117195129395
4,40.035113440965645,2017-02-08 19:07:23,39.97617421048674,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,15.965934753417969,16.129045486450195,16.08032989501953,16.038738250732422
5,50.03537710535671,2017-02-08 19:07:33,49.976438194858865,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,16.042579650878906,16.052404403686523,16.003644943237305,15.962117195129395
6,60.04390204068054,2017-02-08 19:07:43,59.9849631301827,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,16.042579650878906,16.052404403686523,16.003644943237305,15.962117195129395
7,60.0639219755004,2017-02-08 19:07:43,60.00498274502149,1,1,0.0,3.654127359390259,2.709e-12,0.0,9.899e-12,0.0,0.0,0.0,0,0,0,16.042579650878906,16.052404403686523,16.003644943237305,15.962117195129395
8,60.164236531381505,2017-02-08 19:07:43,0.100018398910784,2,1,2.9995779991149902,3.8909037113189697,8.548497375e-06,0.0,3.2226999195e-05,0.0,0.04735527187585831,0.0,0,0,0,16.042579650878906,16.052404403686523,16.003644943237305,15.962117195129395
9,61.571390667856626,2017-02-08 19:07:45,1.507172535385905,2,1,2.9995779991149902,3.9009857177734375,0.001181208612343,0.0,0.004602116727148,0.0,0.04937167093157768,0.0,0,0,0,16.042579650878906,16.052404403686523,16.003644943237305,15.962117195129395
10,71.49117365670368,2017-02-08 19:07:55,11.426955844214024,2,1,2.99957275390625,3.9110679626464844,0.009447891047459,0.0,0.036878149437088,0.0,0.001398912980221212,0.0,0,0,0,16.180818557739258,16.190650939941406,16.06526756286621,16.176979064941406
11,81.519324310185,2017-02-08 19:08:05,21.45510617771428,2,1,2.9999210834503174,3.920538902282715,0.017804547706734,0.0,0.069603923808768,0.0,0.000781251466833055,0.0,0,0,0,16.119216918945312,16.129045486450195,16.003644943237305,15.962117195129395
12,91.54196105009,2017-02-08 19:08:15,31.477743237600336,2,1,2.9999210834503174,3.9278714656829834,0.026156652946677,0.0,0.102381831272887,0.0,0.0006073336116969585,0.0,0,0,0,16.19585418701172,16.052404403686523,16.003644943237305,15.962117195129395
13,101.54291555358338,2017-02-08 19:08:25,41.47869742111267,2,1,2.9999210834503174,3.933676242828369,0.03449083216124,0.0,0.135143590208428,0.0,0.0005489389295689762,0.0,0,0,0,16.257450103759766,16.114015579223633,15.988582611083984,16.023746490478516
14,111.54829763496416,2017-02-08 19:08:35,51.484079822474506,2,1,3.0002636909484863,3.937953472137451,0.042828699333087,0.0,0.167959428551392,0.0,0.00042575752013362944,0.0,0,0,0,16.349111557006836,16.052404403686523,16.003644943237305,15.962117195129395
15,121.5632612291194,2017-02-08 19:08:45,61.49904309664869,2,1,2.9999210834503174,3.9425361156463623,0.051174624657693,0.0,0.200843369371611,0.0,0.0004257547261659056,0.0,0,0,0,16.502351760864258,16.129045486450195,16.003644943237305,15.962117195129395
16,131.57819250518784,2017-02-08 19:08:55,71.51397469269818,2,1,3.0002753734588623,3.946202516555786,0.059520438539846,0.0,0.233761991953298,0.0,0.0003649562713690102,0.0,0,0,0,16.65557289123535,16.129045486450195,16.003644943237305,15.962117195129395
17,141.59321145606597,2017-02-08 19:09:05,81.52899332359524,2,1,2.999915361404419,3.949868679046631,0.067866441401273,0.0,0.266713721831736,0.0,0.00030410493491217494,0.0,0,0,0,16.808780670166016,16.129045486450195,16.003644943237305,15.962117195129395
18,151.6081833697287,2017-02-08 19:09:15,91.54396523725796,2,1,3.0002753734588623,3.9535348415374756,0.076212265189067,0.0,0.29969462736673,0.0,0.00036495336098596454,0.0,0,0,0,16.823810577392578,16.06743812561035,15.942023277282715,15.900490760803223
19,161.62315912316407,2017-02-08 19:09:25,101.55894099069336,2,1,2.999561309814453,3.9572010040283203,0.084558055371793,0.0,0.332705989248183,0.0,0.0003649090067483485,0.0,0,0,0,17.03855323791504,16.129045486450195,16.15700912475586,16.1153564453125
20,171.63814159620165,2017-02-08 19:09:35,111.57392346373094,2,1,3.0002753734588623,3.9611728191375732,0.092903837338511,0.0,0.365748976838007,0.0,0.00042575664701871574,0.0,0,0,0,17.115137100219727,16.129045486450195,16.003644943237305,16.038738250732422
21,181.65311574973177,2017-02-08 19:09:45,121.58889793724212,2,1,2.9999210834503174,3.9642279148101807,0.101249592053249,0.0,0.398821107516595,0.0,0.0003041090094484389,0.0,0,0,0,17.406400680541992,16.190650939941406,16.06526756286621,16.100364685058594
22,191.66801758754295,2017-02-08 19:09:55,131.60379977505332,2,1,2.9999210834503174,3.967283248901367,0.109595204694009,0.0,0.431918132680683,0.0,0.0003041590971406549,0.0,0,0,0,17.42142105102539,16.129045486450195,16.15700912475586,16.038738250732422
23,201.68307269628056,2017-02-08 19:10:05,141.6188545638098,2,1,3.0002694129943848,3.9703383445739746,0.117940943680237,0.0,0.465039448910919,0.0,0.00036495589301921427,0.0,0,0,0,17.497982025146484,16.205678939819336,16.08032989501953,16.1153564453125
24,211.6980762880679,2017-02-08 19:10:15,151.6338581555972,2,1,2.9995779991149902,3.9727823734283447,0.126286548521635,0.0,0.498183633245088,0.0,0.00030410426552407444,0.0,0,0,0,17.620325088500977,16.174877166748047,16.202878952026367,16.08454704284668
25,221.71304500192005,2017-02-08 19:10:25,161.64882686944935,2,1,2.999561309814453,3.975226640701294,0.134632191667763,0.0,0.531349948290745,0.0,0.0002433018817100674,0.0,0,0,0,17.72763442993164,16.205678939819336,16.08032989501953,16.038738250732422
26,231.72801627562063,2017-02-08 19:10:35,171.66379846313097,2,1,3.0002753734588623,3.9779763221740723,0.1429779492052,0.0,0.564537906339903,0.0,0.00024330266751348972,0.0,0,0,0,17.84995460510254,16.098241806030273,16.202878952026367,16.0079288482666
27,241.7429968287719,2017-02-08 19:10:45,181.6787786963012,2,1,3.0002753734588623,3.9807260036468506,0.151323526420597,0.0,0.597746641245941,0.0,0.00024330159067176282,0.0,0,0,0,17.957246780395508,16.205678939819336,16.15700912475586,16.038738250732422
28,251.75792458504873,2017-02-08 19:10:55,191.69370645257803,2,1,3.0002753734588623,3.983475685119629,0.159669168238497,0.0,0.630978684271112,0.0,0.0003041209711227566,0.0,0,0,0,18.11029624938965,16.282310485839844,16.08032989501953,16.191972732543945
29,261.7729652946387,2017-02-08 19:11:05,201.708747162168,2,1,2.9999096393585205,3.985919713973999,0.168014889161345,0.0,0.664232786694833,0.0,0.00024330249289050698,0.0,0,0,0,18.18681526184082,16.129045486450195,16.08032989501953,16.1153564453125
30,271.7879208892675,2017-02-08 19:11:15,211.72370307677787,2,1,2.9999210834503174,3.9886693954467773,0.176360374165381,0.0,0.697508678071746,0.0,0.00024330576707143337,0.0,0,0,0,18.40133285522461,16.267284393310547,16.295297622680664,16.100364685058594
31,281.8029043222483,2017-02-08 19:11:25,221.73868618977755,2,1,3.0002753734588623,3.9917244911193848,0.184705921358318,0.0,0.730807697263707,0.0,0.0003041052259504795,0.0,0,0,0,18.416343688964844,16.205678939819336,16.15700912475586,16.1153564453125
32,291.8178887151722,2017-02-08 19:11:35,231.75367058270152,2,1,2.999218463897705,3.994474172592163,0.19305150775868,0.0,0.764130610538831,0.0,0.00030410592444241047,0.0,0,0,0,18.492843627929688,16.205678939819336,16.15700912475586,16.1153564453125
33,301.8328564690812,2017-02-08 19:11:45,241.76863833661048,2,1,2.999561309814453,3.9969184398651123,0.201397138156432,0.0,0.797476222384578,0.0,0.00024330304586328566,0.0,0,0,0,18.569339752197266,16.205678939819336,16.233684539794922,16.038738250732422
34,311.8480261310372,2017-02-08 19:11:55,251.78380831854756,2,1,2.9999210834503174,3.9996681213378906,0.209742846648798,0.0,0.830844327856623,0.0,0.00030409378814511,0.0,0,0,0,18.615089416503906,16.174877166748047,16.126201629638672,16.0079288482666
35,321.86281373561104,2017-02-08 19:12:05,261.7985956031403,2,1,2.9999210834503174,4.00211238861084,0.218088324365856,0.0,0.864233945330716,0.0,0.00024330343876499683,0.0,0,0,0,18.722314834594727,16.205678939819336,16.15700912475586,16.038738250732422
36,331.8777978085539,2017-02-08 19:12:15,271.8135799960642,2,1,2.9999210834503174,4.005167484283447,0.226433757163184,0.0,0.897645932887498,0.0,0.0003650024882517755,0.0,0,0,0,18.84453773498535,16.174877166748047,16.35622215270996,16.08454704284668
37,341.8928062000572,2017-02-08 19:12:25,281.8285880675864,2,1,2.999932289123535,4.0076117515563965,0.234779301635237,0.0,0.93108107700244,0.0,0.00018254788301419467,0.0,0,0,0,18.875272750854492,16.282310485839844,16.15700912475586,16.1153564453125
38,351.9077573149511,2017-02-08 19:12:35,291.84353950246145,2,1,2.999561309814453,4.0100555419921875,0.243124975002241,0.0,0.964538112503506,0.0,0.0002433044573990628,0.0,0,0,0,18.951744079589844,16.282310485839844,16.310354232788086,16.1153564453125
39,361.92274106791297,2017-02-08 19:12:45,301.8585232554233,2,1,3.0002753734588623,4.012499809265137,0.251470547197936,0.0,0.998015235300515,0.0,0.000182453150046058,0.0,0,0,0,19.104673385620117,16.205678939819336,16.233684539794922,16.1153564453125
40,371.937905290191,2017-02-08 19:12:55,311.87368779768235,2,1,2.999915361404419,4.015249252319336,0.259816219115626,0.0,1.031513152228665,0.0,0.0003040463197976351,0.0,0,0,0,19.25758171081543,16.282310485839844,16.310354232788086,16.1153564453125
41,381.9526925747838,2017-02-08 19:13:05,321.888474442313,2,1,2.999561309814453,4.017999172210693,0.268161615848163,0.0,1.065031823064911,0.0,0.00036490726051852107,0.0,0,0,0,19.181129455566406,16.205678939819336,16.233684539794922,16.1153564453125
42,391.9676744078592,2017-02-08 19:13:15,331.90345659536956,2,1,2.9999210834503174,4.020443439483643,0.276506995460641,0.0,1.098572860642698,0.0,0.000243303831666708,0.0,0,0,0,19.19613265991211,16.22071075439453,16.248746871948242,16.05373764038086
43,401.9826258427343,2017-02-08 19:13:25,341.9184080302446,2,1,2.9999210834503174,4.023192882537842,0.284852309672231,0.0,1.132136784322509,0.0,0.0002433049085084349,0.0,0,0,0,19.486909866333008,16.205678939819336,16.310354232788086,16.1153564453125
44,411.9976451135934,2017-02-08 19:13:35,351.9334269811227,2,1,2.999561309814453,4.026247978210449,0.293197734345187,0.0,1.165724770409478,0.0,0.00036490632919594646,0.0,0,0,0,19.486909866333008,16.282310485839844,16.38702392578125,16.1153564453125
45,422.0126256667447,2017-02-08 19:13:45,361.94840785425504,2,1,2.999927043914795,4.028692245483398,0.301542980716862,0.0,1.199333992746871,0.0,0.00024330246378667653,0.0,0,0,0,19.563344955444336,16.358936309814453,16.310354232788086,16.26858139038086
46,432.02973505386893,2017-02-08 19:13:55,371.9655172413793,2,1,2.999561309814453,4.031441688537598,0.309890040764505,0.0,1.232972044629662,0.0,0.0003040495212189853,0.0,0,0,0,19.624778747558594,16.34391212463379,16.371965408325195,16.253591537475586
47,442.044535457685,2017-02-08 19:14:05,381.98031732521434,2,1,3.0006182193756104,4.033885955810547,0.318235211181474,0.0,1.266623763712685,0.0,0.00024330482119694352,0.0,0,0,0,19.639772415161133,16.282310485839844,16.310354232788086,16.1153564453125
48,452.05988430903307,2017-02-08 19:14:15,391.9956661765624,2,1,2.9999210834503174,4.036635875701904,0.326581038280054,0.0,1.300300281409749,0.0,0.00030413141939789057,0.0,0,0,0,19.792613983154297,16.358936309814453,16.310354232788086,16.1153564453125
49,462.0745576803694,2017-02-08 19:14:25,402.0103395478988,2,1,2.999561309814453,4.0393853187561035,0.33492627105755,0.0,1.333997268089934,0.0,0.000304055807646364,0.0,0,0,0,19.792613983154297,16.282310485839844,16.38702392578125,16.1153564453125
50,472.0895158348468,2017-02-08 19:14:35,412.025297702376,2,1,3.0002753734588623,4.042440414428711,0.343271560720564,0.0,1.36771834839216,0.0,0.0003649070276878774,0.0,0,0,0,19.93044662475586,16.34391212463379,16.44862937927246,16.176979064941406
51,482.1045002277707,2017-02-08 19:14:45,422.0402820953,2,1,2.9999210834503174,4.045190334320068,0.351616956523891,0.0,1.401463252831294,0.0,0.000304152665194124,0.0,0,0,0,19.792613983154297,16.43556022644043,16.310354232788086,16.191972732543945
52,492.11956813575046,2017-02-08 19:14:55,432.0553503232609,2,1,2.9999210834503174,4.047939777374268,0.359962558374598,0.0,1.435232462724487,0.0,0.0003040525480173528,0.0,0,0,0,19.945438385009766,16.358936309814453,16.38702392578125,16.1153564453125
53,502.13447157346707,2017-02-08 19:15:05,442.0702537609774,2,1,2.999915361404419,4.050689697265625,0.368307818746265,0.0,1.469024079651236,0.0,0.00030415121000260115,0.0,0,0,0,19.945438385009766,16.282310485839844,16.310354232788086,16.1153564453125
54,512.149411489024,2017-02-08 19:15:15,452.0851933565533,2,1,2.999932289123535,4.053439140319824,0.376653338725209,0.0,1.502841156231655,0.0,0.0003040586016140878,0.0,0,0,0,20.128942489624023,16.313112258911133,16.34115982055664,16.146167755126953
55,522.1643834026868,2017-02-08 19:15:25,462.100165270216,2,1,2.999561309814453,4.056189060211182,0.384998738196982,0.0,1.536681231773176,0.0,0.00024330410815309733,0.0,0,0,0,20.09823989868164,16.282310485839844,16.310354232788086,16.1153564453125
56,532.1793898743036,2017-02-08 19:15:35,472.11517174183285,2,1,2.999915361404419,4.059549331665039,0.393344099903411,0.0,1.57054499867529,0.0,0.00036490787169896066,0.0,0,0,0,20.17463493347168,16.43556022644043,16.463685989379883,16.1153564453125
57,538.044865358155,2017-02-08 19:15:41,477.98064722568427,2,1,3.0002753734588623,4.072686672210693,0.398231657350335,0.0,1.59040375811102,0.0,0.002432837150990963,0.0,0,0,0,20.403785705566406,16.43556022644043,16.38702392578125,16.26858139038086
58,540.1040116166965,2017-02-08 19:15:43,480.03979348422575,2,1,2.9995779991149902,4.086129665374756,0.399947607192845,0.0,1.597393999507659,0.0,0.00450086547061801,0.0,0,0,0,20.480159759521484,16.43556022644043,16.38702392578125,16.345186233520508
59,542.8183498078756,2017-02-08 19:15:46,482.7541316754048,2,1,2.9999210834503174,4.076047420501709,0.402209504151229,0.0,1.606623396862333,0.0,0.002189649036154151,0.0,0,0,0,20.6179141998291,16.57377052307129,16.60194206237793,16.483396530151367
