Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.01425291638089,2017-02-08 19:07:02,9.955013543198245,1,1,0.0,3.654869556427002,1.193e-12,0.0,4.362e-12,0.0,0.0,0.0,0,0,0,15.974414825439453,16.114015579223633,16.06526756286621,16.023746490478516
2,20.027277105348904,2017-02-08 19:07:12,19.968037732166255,1,1,0.0,3.65517520904541,1.193e-12,0.0,4.362e-12,0.0,6.11305222264491e-05,0.0,0,0,0,15.836261749267578,16.129045486450195,15.926956176757812,15.962117195129395
3,30.042214461057448,2017-02-08 19:07:22,29.9829750878748,1,1,0.0,3.654869556427002,1.193e-12,0.0,4.362e-12,0.0,0.0,0.0,0,0,0,15.912806510925293,16.129045486450195,16.003644943237305,16.038738250732422
4,40.04580464851835,2017-02-08 19:07:32,39.9865652753357,1,1,0.0,3.654869556427002,1.193e-12,0.0,4.362e-12,0.0,0.0,0.0,0,0,0,15.974414825439453,16.114015579223633,16.06526756286621,16.100364685058594
5,50.0563390648809,2017-02-08 19:07:42,49.99709969169825,1,1,0.0,3.654869556427002,1.193e-12,0.0,4.362e-12,0.0,-6.085044515202753e-05,0.0,0,0,0,15.867067337036133,16.159849166870117,16.034456253051758,15.992932319641113
6,60.079185072397244,2017-02-08 19:07:52,60.019946019195665,1,1,0.0,3.654869556427002,1.193e-12,0.0,4.362e-12,0.0,0.0,0.0,0,0,0,15.912806510925293,16.129045486450195,16.003644943237305,15.962117195129395
7,60.11071751819121,2017-02-08 19:07:53,0.031231751080336,2,1,1.485714077949524,3.737058639526367,6.470694921e-06,0.0,2.3915456001e-05,0.0,0.016437817364931107,0.0,0,0,0,15.912806510925293,16.129045486450195,16.003644943237305,15.962117195129395
8,60.23547589249545,2017-02-08 19:07:53,0.155990125384577,2,1,2.9993393421173096,3.7773892879486084,8.3931544105e-05,0.0,0.00031384812403,0.0,0.02450394630432129,0.0,0,0,0,15.912806510925293,16.129045486450195,16.003644943237305,15.962117195129395
9,62.29462983058232,2017-02-08 19:07:55,2.215144063471443,2,1,2.9989869594573975,3.7874717712402344,0.001799450167426,0.0,0.00680365895922,0.0,0.026520442217588425,0.0,0,0,0,15.912806510925293,16.129045486450195,16.003644943237305,15.962117195129395
10,66.33422780638215,2017-02-08 19:07:59,6.254742359252333,2,1,2.9989869594573975,3.7975544929504395,0.005165020296668,0.0,0.019568947932349,0.0,0.0028071124106645584,0.0,0,0,0,15.912806510925293,16.129045486450195,16.08032989501953,16.1153564453125
11,72.04204350369287,2017-02-08 19:08:05,11.962557736581996,2,1,2.9993393421173096,3.8076372146606445,0.009920180865841,0.0,0.037651295879556,0.0,0.0017639587167650461,0.0,0,0,0,15.989347457885742,16.129045486450195,16.003644943237305,15.962117195129395
