Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.000609884714011,2016-11-30 00:35:39,9.946232623028717,1,1,0.0,3.5774424076080322,2.697e-12,0.0,9.648e-12,0.0,-6.108284287620336e-05,0.0,0,0,0,6.371342182159424,6.38105583190918,6.326948642730713,6.215980529785156
2,20.006675445632805,2016-11-30 00:35:49,19.952298183947512,1,1,0.0,3.5774424076080322,2.697e-12,0.0,9.648e-12,0.0,0.0,0.0,0,0,0,6.4332380294799805,6.442960739135742,6.465932846069336,6.2779011726379395
3,30.01654846115029,2016-11-30 00:35:59,29.962171199464994,1,1,0.0,3.5774424076080322,2.697e-12,0.0,9.648e-12,0.0,-6.108284287620336e-05,0.0,0,0,0,6.371342182159424,6.38105583190918,6.4040207862854,6.292990684509277
4,40.03906520815886,2016-11-30 00:36:09,39.98468794647357,1,1,0.0,3.5774424076080322,2.697e-12,0.0,9.648e-12,0.0,6.108326488174498e-05,0.0,0,0,0,6.371342182159424,6.38105583190918,6.326948642730713,6.1389689445495605
5,50.045909602970696,2016-11-30 00:36:19,49.9915323412854,1,1,0.0,3.5774424076080322,2.697e-12,0.0,9.648e-12,0.0,0.0,0.0,0,0,0,6.371342182159424,6.38105583190918,6.326948642730713,6.215980529785156
6,60.07008449181728,2016-11-30 00:36:29,60.01570755011302,1,1,0.0,3.5774424076080322,2.697e-12,0.0,9.648e-12,0.0,6.08503760304302e-05,0.0,0,0,0,6.2943115234375,6.304025650024414,6.4040207862854,6.292990684509277
7,60.19524548662877,2016-11-30 00:36:30,0.124811171178666,2,1,2.999915361404419,3.69415020942688,5.2147839364e-05,0.0,0.000187884138974,0.0,0.02334156073629856,0.0,0,0,0,6.2943115234375,6.304025650024414,6.4040207862854,6.292990684509277
8,60.47614501737654,2016-11-30 00:36:30,0.405710381945389,2,1,3.0002753734588623,3.704537868499756,0.000286277189806,0.0,0.001054454676092,0.0,0.025419091805815697,0.0,0,0,0,6.371342182159424,6.38105583190918,6.326948642730713,6.215980529785156
9,62.535200401297814,2016-11-30 00:36:32,2.464766085847718,2,1,3.0006237030029297,3.7146198749542236,0.002002285941403,0.0,0.007420653238021,0.0,0.02743549272418022,0.0,0,0,0,6.2943115234375,6.304025650024414,6.326948642730713,6.1389689445495605
10,66.06069537199555,2016-11-30 00:36:36,5.990261056545452,2,1,2.999915361404419,3.7247018814086914,0.004940420082479,0.0,0.018349952732537,0.0,0.0032844434026628733,0.0,0,0,0,6.2943115234375,6.38105583190918,6.326948642730713,6.215980529785156
11,71.15535792797223,2016-11-30 00:36:41,11.08492329254108,2,1,2.999915361404419,3.7357006072998047,0.009186281428828,0.0,0.034188145908695,0.0,0.0021992726251482964,0.0,0,0,0,6.371342182159424,6.38105583190918,6.326948642730713,6.215980529785156
12,77.04048952818151,2016-11-30 00:36:47,16.970054892750348,2,1,2.9999210834503174,3.7457826137542725,0.014090789533823,0.0,0.052534563104028,0.0,0.001763825537636876,0.0,0,0,0,6.2943115234375,6.38105583190918,6.326948642730713,6.369998931884766
13,84.18511456637926,2016-11-30 00:36:54,24.11467993094809,2,1,2.999915361404419,3.7558648586273193,0.020044785900474,0.0,0.074867494225187,0.0,0.0013381269527599216,0.0,0,0,0,6.4332380294799805,6.288899898529053,6.388861656188965,6.20089054107666
14,92.05655737696486,2016-11-30 00:37:02,31.986123061514757,2,1,2.9999210834503174,3.765946865081787,0.026604356194625,0.0,0.099537194068333,0.0,0.001277284580282867,0.0,0,0,0,6.371342182159424,6.304025650024414,6.326948642730713,6.1389689445495605
15,101.91551804649322,2016-11-30 00:37:12,41.84508341106206,2,1,2.9999210834503174,3.776028871536255,0.03482061543401,0.0,0.130519643152699,0.0,0.0010339735308662057,0.0,0,0,0,6.4332380294799805,6.442960739135742,6.388861656188965,6.2779011726379395
16,111.92247987435302,2016-11-30 00:37:22,51.85204523892185,2,1,3.0006237030029297,3.784888982772827,0.043160270053973,0.0,0.16204782139412,0.0,0.0008544432348571718,0.0,0,0,0,6.525398254394531,6.38105583190918,6.326948642730713,6.215980529785156
17,121.94509229569768,2016-11-30 00:37:32,61.874657660266514,2,1,3.0006237030029297,3.792526960372925,0.051512912163836,0.0,0.19369383263385,0.0,0.0007309127249754965,0.0,0,0,0,6.371342182159424,6.38105583190918,6.326948642730713,6.215980529785156
18,131.96769287774322,2016-11-30 00:37:42,71.8972585622931,2,1,2.9999101161956787,3.7986373901367188,0.059865502492908,0.0,0.22539764451253,0.0,0.0005495072691701353,0.0,0,0,0,6.525398254394531,6.38105583190918,6.326948642730713,6.1389689445495605
19,141.9826612716143,2016-11-30 00:37:52,81.91222663618315,2,1,2.999904155731201,3.8041365146636963,0.068211742147025,0.0,0.257126289534082,0.0,0.00048655521823093295,0.0,0,0,0,6.510265827178955,6.365931987762451,6.388861656188965,6.20089054107666
20,151.9976936616968,2016-11-30 00:38:02,91.9272593462467,2,1,2.9999210834503174,3.8087193965911865,0.076557909678501,0.0,0.28889537551051,0.0,0.00042574689723551273,0.0,0,0,0,6.525398254394531,6.226992607116699,6.4040207862854,6.1389689445495605
21,162.01260285907233,2016-11-30 00:38:12,101.94216822364116,2,1,3.0006182193756104,3.8123855590820312,0.084904101533306,0.0,0.320699160446272,0.0,0.00036490330239757895,0.0,0,0,0,6.679447650909424,6.38105583190918,6.4040207862854,6.1389689445495605
22,172.02751941601215,2016-11-30 00:38:22,111.95708478058098,2,1,3.000612258911133,3.815746307373047,0.093250152987929,0.0,0.352532432657416,0.0,0.0003041081363335252,0.0,0,0,0,6.679447650909424,6.38105583190918,6.4040207862854,6.1389689445495605
23,182.04254796632196,2016-11-30 00:38:32,121.97211333089082,2,1,2.999915361404419,3.8188014030456543,0.101596386568153,0.0,0.38439260988436,0.0,0.0003041047602891922,0.0,0,0,0,6.679447650909424,6.38105583190918,6.326948642730713,6.215980529785156
24,192.0575301193785,2016-11-30 00:38:42,131.98709548394734,2,1,2.9999210834503174,3.8215510845184326,0.109942716341342,0.0,0.416277378983971,0.0,0.00024330233281943947,0.0,0,0,0,6.679447650909424,6.38105583190918,6.4040207862854,6.215980529785156
25,202.07251963199937,2016-11-30 00:38:52,142.0020849965682,2,1,2.9999210834503174,3.824300765991211,0.118288823351859,0.0,0.448183777294287,0.0,0.00030410464387387037,0.0,0,0,0,6.833492279052734,6.38105583190918,6.4040207862854,6.215980529785156
26,212.08747106687443,2016-11-30 00:39:02,152.0170367514243,2,1,3.0002753734588623,3.82674503326416,0.126635011495876,0.0,0.480111818247395,0.0,0.00030415161745622754,0.0,0,0,0,6.833492279052734,6.458086013793945,6.326948642730713,6.292990684509277
27,222.10247977835868,2016-11-30 00:39:12,162.0320454629086,2,1,2.999561309814453,3.8291890621185303,0.134981173481849,0.0,0.512060579474651,0.0,0.00024330407904926687,0.0,0,0,0,6.972398281097412,6.442960739135742,6.465932846069336,6.20089054107666
28,232.1174315332148,2016-11-30 00:39:22,172.04699689778366,2,1,2.9999210834503174,3.8316333293914795,0.143327328504776,0.0,0.544029101343483,0.0,0.0002433026529615745,0.0,0,0,0,6.910511493682861,6.38105583190918,6.4040207862854,6.215980529785156
29,242.132439604737,2016-11-30 00:39:32,182.06200496930583,2,1,2.999915361404419,3.8337719440460205,0.151673118998195,0.0,0.576015993995265,0.0,0.00024330276937689632,0.0,0,0,0,6.987528324127197,6.38105583190918,6.4040207862854,6.215980529785156
30,252.14739007966887,2016-11-30 00:39:42,192.07695576421875,2,1,3.0002753734588623,3.8365213871002197,0.16001903694863,0.0,0.608023130266567,0.0,0.00024325435515493155,0.0,0,0,0,6.987528324127197,6.38105583190918,6.4040207862854,6.292990684509277
31,262.16237799238445,2016-11-30 00:39:52,202.0919433569533,2,1,2.9999210834503174,3.83866024017334,0.168364958306242,0.0,0.640049724846358,0.0,0.0002433042391203344,0.0,0,0,0,6.987528324127197,6.38105583190918,6.4040207862854,6.1389689445495605
32,272.1773531058577,2016-11-30 00:40:02,212.10691847042656,2,1,3.0002753734588623,3.840798854827881,0.176710942032434,0.0,0.672096036381407,0.0,0.00018250093853566796,0.0,0,0,0,6.987528324127197,6.38105583190918,6.4040207862854,6.292990684509277
33,282.1923454983081,2016-11-30 00:40:12,222.12191086287692,2,1,2.9999210834503174,3.843242883682251,0.185056947319976,0.0,0.704161872169555,0.0,0.0002433026093058288,0.0,0,0,0,7.203440189361572,6.519989490509033,6.465932846069336,6.2779011726379395
