Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.011347625382855,2016-10-28 20:56:14,9.952687650432972,1,1,0.0,3.6574881076812744,2.695e-12,0.0,9.858e-12,0.0,6.11305222264491e-05,0.0,0,0,0,16.149301528930664,16.15911102294922,16.110462188720703,15.99211597442627
2,20.01485114169857,2016-10-28 20:56:24,19.956191166748688,1,1,0.0,3.6574881076812744,2.695e-12,0.0,9.858e-12,0.0,0.0,0.0,0,0,0,16.225934982299805,16.15911102294922,16.110462188720703,15.99211597442627
3,30.021953529875,2016-10-28 20:56:34,29.963293554925112,1,1,0.0,3.657182455062866,2.695e-12,0.0,9.858e-12,0.0,0.0,0.0,0,0,0,16.01106834411621,16.097511291503906,16.048851013183594,15.930496215820312
4,40.03706738375574,2016-10-28 20:56:44,39.97840740880586,1,1,0.0,3.6574881076812744,2.695e-12,0.0,9.858e-12,0.0,0.0,0.0,0,0,0,16.149301528930664,16.08247184753418,16.110462188720703,15.99211597442627
5,50.05210668111977,2016-10-28 20:56:54,49.99344702615494,1,1,0.0,3.657182455062866,2.695e-12,0.0,9.858e-12,0.0,0.0,0.0,0,0,0,16.072664260864258,16.08247184753418,16.110462188720703,15.915491104125977
6,60.06567180735708,2016-10-28 20:57:04,60.00701183240719,1,1,0.0,3.657182455062866,2.695e-12,0.0,9.858e-12,0.0,0.0,0.0,0,0,0,16.072664260864258,16.15911102294922,16.1871395111084,15.915491104125977
7,60.08159108231779,2016-10-28 20:57:05,0.015598951216999,2,1,0.7554208040237427,3.866462230682373,1.654933042e-06,0.0,6.225563377e-06,0.0,0.04185595363378525,0.0,0,0,0,16.072664260864258,16.15911102294922,16.1871395111084,15.915491104125977
8,62.405979766878446,2016-10-28 20:57:07,2.339987955762707,2,1,3.000258445739746,3.876544237136841,0.001914453195186,0.0,0.007413790444381,0.0,0.04387235641479492,0.0,0,0,0,16.149301528930664,16.08247184753418,16.110462188720703,15.915491104125977
9,67.598279262646,2016-10-28 20:57:13,7.532287451530264,2,1,3.0002694129943848,3.8866264820098877,0.00624139148516,0.0,0.024210196713412,0.0,0.001160955405794084,0.0,0,0,0,16.210891723632812,16.144075393676758,16.172073364257812,16.05373764038086
10,75.50751486315875,2016-10-28 20:57:20,15.441522732057958,2,1,2.9999210834503174,3.8967084884643555,0.012832507291923,0.0,0.049861938925247,0.0,0.0009776592487469316,0.0,0,0,0,16.118505477905273,16.128311157226562,16.07965660095215,15.96130657196045
11,85.5108964651703,2016-10-28 20:57:30,25.44490465405456,2,1,2.999927043914795,3.906485080718994,0.021168562723044,0.0,0.082386341259252,0.0,0.0007943630334921181,0.0,0,0,0,16.149301528930664,16.08247184753418,16.033781051635742,15.99211597442627
12,95.52611655408775,2016-10-28 20:57:40,35.46012474297201,2,1,3.0002753734588623,3.914428472518921,0.029514569538056,0.0,0.115022437373726,0.0,0.0006110191461630166,0.0,0,0,0,16.30256462097168,16.08247184753418,16.110462188720703,16.145353317260742
13,105.55431235677985,2016-10-28 20:57:50,45.488320225679054,2,1,2.9999210834503174,3.9214553833007812,0.037871486342072,0.0,0.14776410520403,0.0,0.00073197518941015,0.0,0,0,0,16.379188537597656,16.15911102294922,16.1871395111084,16.068737030029297
14,115.5693030164162,2016-10-28 20:58:00,55.50331120530049,2,1,2.9999210834503174,3.927565813064575,0.046217511378509,0.0,0.180517224228141,0.0,0.0006082063773646951,0.0,0,0,0,16.39423370361328,16.0208683013916,16.048851013183594,15.930496215820312
15,125.57847218803252,2016-10-28 20:58:11,65.51248037691678,2,1,2.9999210834503174,3.9327595233917236,0.054558637839685,0.0,0.213299005745609,0.0,0.0005473603960126638,0.0,0,0,0,16.39423370361328,16.097511291503906,15.972166061401367,15.930496215820312
16,135.60678318534272,2016-10-28 20:58:21,75.54079105424194,2,1,2.9992129802703857,3.937647819519043,0.06291582444513,0.0,0.246187443876199,0.0,0.0004272813384886831,0.0,0,0,0,16.609037399291992,16.08247184753418,16.110462188720703,15.99211597442627
17,145.62190567881984,2016-10-28 20:58:31,85.55591386770409,2,1,2.999561309814453,3.942230701446533,0.071261936727918,0.0,0.279072256365153,0.0,0.00042574512190185487,0.0,0,0,0,16.83884620666504,16.08247184753418,16.110462188720703,15.99211597442627
18,155.6309430165954,2016-10-28 20:58:41,95.56495088549462,2,1,2.9999210834503174,3.9468135833740234,0.079602889331027,0.0,0.311973532072242,0.0,0.0004257885739207268,0.0,0,0,0,16.930479049682617,16.097511291503906,16.048851013183594,15.85386848449707
19,165.64367650168697,2016-10-28 20:58:51,105.57768469057125,2,1,3.0006182193756104,3.9507851600646973,0.087946637983276,0.0,0.344919085425016,0.0,0.00042742182267829776,0.0,0,0,0,17.037841796875,16.05167007446289,16.002973556518555,15.96130657196045
20,175.65871931888657,2016-10-28 20:59:01,115.59272718778578,2,1,2.9999210834503174,3.954145908355713,0.09629262995234,0.0,0.377905823003474,0.0,0.00030410269391722977,0.0,0,0,0,17.08365249633789,16.0208683013916,16.048851013183594,15.930496215820312
21,185.66218699687664,2016-10-28 20:59:11,125.59619486577586,2,1,2.9999210834503174,3.9578120708465576,0.104628853819934,0.0,0.410883430979949,0.0,0.00036491500213742256,0.0,0,0,0,17.236806869506836,16.097511291503906,16.048851013183594,15.930496215820312
22,195.68490145565715,2016-10-28 20:59:21,135.61890932455637,2,1,2.9999210834503174,3.960867404937744,0.112981075412701,0.0,0.443952890847437,0.0,0.00030369681189768016,0.0,0,0,0,17.313377380371094,16.0208683013916,15.972166061401367,15.930496215820312
23,205.7000537077439,2016-10-28 20:59:31,145.63406157664315,2,1,3.0002753734588623,3.964533567428589,0.121326896976014,0.0,0.47702459544607,0.0,0.0003649500722531229,0.0,0,0,0,17.588855743408203,16.06671142578125,16.094730377197266,15.899688720703125
24,215.70353130527056,2016-10-28 20:59:41,155.63753917416977,2,1,2.9999210834503174,3.9675886631011963,0.129663002345552,0.0,0.5100844503425,0.0,0.00036495187669061124,0.0,0,0,0,17.543062210083008,16.0208683013916,16.048851013183594,15.930496215820312
25,225.7262361644995,2016-10-28 20:59:51,165.66024403339875,2,1,2.9992129802703857,3.9703383445739746,0.138015292422372,0.0,0.54323466742406,0.0,0.00024293290334753692,0.0,0,0,0,17.711196899414062,15.959266662597656,15.987242698669434,15.94550609588623
26,235.74137145737865,2016-10-28 21:00:01,175.6753796462629,2,1,3.0002753734588623,3.973393440246582,0.146361195466662,0.0,0.576384960839333,0.0,0.00030409940518438816,0.0,0,0,0,17.849246978759766,16.097511291503906,16.125532150268555,15.930496215820312
27,245.77048945698573,2016-10-28 21:00:11,185.70449732588497,2,1,2.999561309814453,3.9767541885375977,0.154718699423,0.0,0.609607031897482,0.0,0.0003649026621133089,0.0,0,0,0,17.92578125,16.0208683013916,16.048851013183594,16.007122039794922
28,255.77318277115404,2016-10-28 21:00:21,195.70719096003833,2,1,3.0002753734588623,3.979809284210205,0.163054146243895,0.0,0.642766809482122,0.0,0.0003658064524643123,0.0,0,0,0,18.078834533691406,16.097511291503906,16.125532150268555,15.930496215820312
29,265.7882604667241,2016-10-28 21:00:31,205.7222686556084,2,1,2.999904155731201,3.9828646183013916,0.171399891847595,0.0,0.675993097962272,0.0,0.00030410298495553434,0.0,0,0,0,18.155357360839844,16.0208683013916,16.048851013183594,15.930496215820312
30,275.80336184118795,2016-10-28 21:00:41,215.73737003007216,2,1,2.9999210834503174,3.985919713973999,0.179746005162258,0.0,0.709246174240652,0.0,0.00030410170438699424,0.0,0,0,0,18.384889602661133,16.097511291503906,16.125532150268555,16.007122039794922
31,285.81847377515834,2016-10-28 21:00:51,225.7524816440576,2,1,3.0002753734588623,3.9886693954467773,0.188091897475989,0.0,0.74252299840121,0.0,0.00024329770531039685,0.0,0,0,0,18.614381790161133,16.097511291503906,16.125532150268555,15.930496215820312
32,295.8335834692335,2016-10-28 21:01:01,235.7675913381327,2,1,2.9999210834503174,3.9914190769195557,0.196437856448103,0.0,0.775824959364001,0.0,0.00024330239102710038,0.0,0,0,0,18.522871017456055,16.15911102294922,16.26381492614746,16.145353317260742
33,305.84867652408593,2016-10-28 21:01:11,245.7826847129702,2,1,2.9999210834503174,3.9947798252105713,0.204783613780411,0.0,0.809151645147026,0.0,0.0003041027521248907,0.0,0,0,0,18.599365234375,16.15911102294922,16.1871395111084,16.068737030029297
34,315.8637759786394,2016-10-28 21:01:21,255.79778384753865,2,1,2.999561309814453,3.9975295066833496,0.213129436547884,0.0,0.842503724878631,0.0,0.00024330112501047552,0.0,0,0,0,18.752338409423828,16.15911102294922,16.26381492614746,15.99211597442627
35,325.87888535272947,2016-10-28 21:01:31,265.81289322162866,2,1,2.999915361404419,4.000584602355957,0.221475144844122,0.0,0.875880459447719,0.0,0.00024330048472620547,0.0,0,0,0,18.828815460205078,16.15911102294922,16.1871395111084,16.068737030029297
