Unnamed: 0,Data_Point,Test_Time(s),Date_Time,Step_Time(s),count,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
18.4,4131.0,50806.33660655363,2017-03-15 08:44:44,2776.2486055980867,,18,4.0,-2.4966301918029785,3.167785406112671,2.1560247416657,1.925016603349099,8.52405145874336,6.790694675951277,-0.0005471698241308331,0.05209970846772194,0.0,0.0,0.0,10.958089828491211,6.630191326141357,6.49893045425415,7.004334449768066
18.4,4132.0,50816.35161787299,2017-03-15 08:44:54,2786.2636169174525,,18,4.0,-2.4966301918029785,3.161982774734497,2.1560247416657,1.931961181215314,8.52405145874336,6.812674721252589,-0.0006079706945456564,0.05209970846772194,0.0,0.0,0.0,10.896268844604492,6.568262100219727,6.436990261077881,7.019394397735596
18.4,4133.0,50826.36665543089,2017-03-15 08:45:04,2796.2786547953315,,18,4.0,-2.4962711334228516,3.1564855575561523,2.1560247416657,1.938905557417019,8.52405145874336,6.834614113687616,-0.0005471667391248047,0.05209970846772194,0.0,0.0,0.0,10.896268844604492,6.568262100219727,6.514060020446777,7.096388816833496
18.4,4134.0,50836.38167410984,2017-03-15 08:45:14,2806.2936734742852,,18,4.0,-2.496628522872925,3.1503775119781494,2.1560247416657,1.94584988995506,8.52405145874336,6.856511844214088,-0.0005471644690260291,0.05209970846772194,0.0,0.0,0.0,10.896268844604492,6.568262100219727,6.436990261077881,7.019394397735596
18.4,4135.0,50846.39664223163,2017-03-15 08:45:24,2816.30864159607,,18,4.0,-2.4962711334228516,3.1436586380004883,2.1560247416657,1.95279427412645,8.52405145874336,6.878365986652077,-0.0006687760469503701,0.05209970846772194,0.0,0.0,0.0,10.973030090332031,6.491235733032227,6.436990261077881,7.019394397735596
18.4,4136.0,50856.411618992934,2017-03-15 08:45:34,2826.3236180373897,,18,4.0,-2.4966301918029785,3.1372451782226562,2.1560247416657,1.959738521628806,8.52405145874336,6.900173838078922,-0.0006688329740427434,0.05209970846772194,0.0,0.0,0.0,10.973030090332031,6.491235733032227,6.359918594360352,7.019394397735596
18.4,4137.0,50866.42671190773,2017-03-15 08:45:44,2836.3387112721684,,18,4.0,-2.4959166049957275,3.129610300064087,2.1560247416657,1.966682948614519,8.52405145874336,6.92193385085015,-0.0007903784280642867,0.05209970846772194,0.0,0.0,0.0,11.126543045043945,6.491235733032227,6.436990261077881,7.019394397735596
18.4,4138.0,50876.44168674914,2017-03-15 08:45:54,2846.3536857935956,,18,4.0,-2.4959356784820557,3.1222805976867676,2.1560247416657,1.973627511521677,8.52405145874336,6.943642730961503,-0.0007296223775483668,0.05209970846772194,0.0,0.0,0.0,11.111603736877441,6.553166389465332,6.49893045425415,7.004334449768066
18.4,4139.0,50886.45670318821,2017-03-15 08:46:04,2856.368702232675,,18,4.0,-2.4966301918029785,3.11403489112854,2.1560247416657,1.980571816696102,8.52405145874336,6.965296883330617,-0.0008511852356605232,0.05209970846772194,0.0,0.0,0.0,11.188356399536133,6.630191326141357,6.49893045425415,7.081327438354492
18.4,4140.0,50896.47173690633,2017-03-15 08:46:14,2866.3837362707686,,18,4.0,-2.4962711334228516,3.1054835319519043,2.1560247416657,1.987516272454621,8.52405145874336,6.986893631313416,-0.0009120232425630093,0.05209970846772194,0.0,0.0,0.0,11.126543045043945,6.491235733032227,6.436990261077881,7.019394397735596
18.4,4141.0,50906.48670214827,2017-03-15 08:46:24,2876.398701192733,,18,4.0,-2.496277332305908,3.0963215827941895,2.1560247416657,1.994460749413121,8.52405145874336,7.008429503459832,-0.0009119847090914845,0.05209970846772194,0.0,0.0,0.0,11.188356399536133,6.553166389465332,6.49893045425415,7.004334449768066
18.4,4142.0,50916.50173586638,2017-03-15 08:46:34,2886.4137352308267,,18,4.0,-2.4959356784820557,3.0865488052368164,2.1560247416657,2.001405175182526,8.52405145874336,7.029899311702327,-0.0010335829574614763,0.05209970846772194,0.0,0.0,0.0,11.188356399536133,6.553166389465332,6.575998783111572,6.927339553833008
18.4,4143.0,50926.23598370851,2017-03-15 08:46:44,2896.1479827529656,,18,4.0,-2.4959311485290527,3.0764706134796143,2.1560247416657,2.00815483010116,8.52405145874336,7.050699697170315,-0.001094376784749329,0.05209970846772194,0.0,0.0,0.0,11.188356399536133,6.630191326141357,6.575998783111572,7.081327438354492
18.4,4144.0,50935.065353903774,2017-03-15 08:46:53,2904.977353268217,,18,4.0,-2.4966301918029785,3.066392421722412,2.1560247416657,2.01427695891609,8.52405145874336,7.069504235986054,-0.001155199483036995,0.05209970846772194,0.0,0.0,0.0,11.265106201171875,6.630191326141357,6.575998783111572,7.004334449768066
18.4,4145.0,50943.45800295543,2017-03-15 08:47:01,2913.370001999888,,18,4.0,-2.4959166049957275,3.05631422996521,2.1560247416657,2.020096280742923,8.52405145874336,7.087320213872341,-0.0012767972657456994,0.05209970846772194,0.0,0.0,0.0,11.341852188110352,6.630191326141357,6.575998783111572,7.081327438354492
18.4,4146.0,50951.19549157606,2017-03-15 08:47:09,2921.107490620525,,18,4.0,-2.4959373474121094,3.046236038208008,2.1560247416657,2.025461560337568,8.52405145874336,7.103691868103829,-0.0013375492999330163,0.05209970846772194,0.0,0.0,0.0,11.341852188110352,6.630191326141357,6.575998783111572,7.081327438354492
18.4,4147.0,50958.46495424616,2017-03-15 08:47:16,2928.376953610598,,18,4.0,-2.4962902069091797,3.0361578464508057,2.1560247416657,2.030502054527307,8.52405145874336,7.119022013959854,-0.001459144288673997,0.05209970846772194,0.0,0.0,0.0,11.418595314025879,6.553166389465332,6.575998783111572,7.004334449768066
18.4,4148.0,50965.29761033742,2017-03-15 08:47:23,2935.2096093818745,,18,4.0,-2.4966301918029785,3.0260794162750244,2.1560247416657,2.035239829900396,8.52405145874336,7.133383142950686,-0.0015200097113847733,0.05209970846772194,0.0,0.0,0.0,11.341852188110352,6.553166389465332,6.575998783111572,7.081327438354492
18.4,4149.0,50971.69346400961,2017-03-15 08:47:30,2941.605463054069,,18,4.0,-2.4962902069091797,3.015695810317993,2.1560247416657,2.039674686824107,8.52405145874336,7.146781226602414,-0.001702403649687767,0.05209970846772194,0.0,0.0,0.0,11.341852188110352,6.553166389465332,6.49893045425415,7.081327438354492
18.4,4150.0,50977.71494056692,2017-03-15 08:47:36,2947.626939611381,,18,4.0,-2.4962756633758545,3.005617618560791,2.1560247416657,2.043849966133001,8.52405145874336,7.159352452046151,-0.0017024223925545812,0.05209970846772194,0.0,0.0,0.0,11.418595314025879,6.630191326141357,6.575998783111572,7.004334449768066
18.4,4151.0,50983.20609386234,2017-03-15 08:47:41,2953.1180932267794,,18,4.0,-2.4955766201019287,2.995539426803589,2.1560247416657,2.047657564153774,8.52405145874336,7.170778357826595,-0.0018847690662369132,0.05209970846772194,0.0,0.0,0.0,11.464433670043945,6.599226951599121,6.545029640197754,7.050361156463623
18.4,4152.0,50988.5411784576,2017-03-15 08:47:46,2958.4531778220417,,18,4.0,-2.4962711334228516,2.9854612350463867,2.1560247416657,2.051356630813917,8.52405145874336,7.181841230245682,-0.0018847667379304767,0.05209970846772194,0.0,0.0,0.0,11.572071075439453,6.553166389465332,6.575998783111572,7.004334449768066
18.4,4153.0,50993.28349496788,2017-03-15 08:47:51,2963.1954940123355,,18,4.0,-2.4962756633758545,2.9753830432891846,2.1560247416657,2.054645058554879,8.52405145874336,7.191643055149564,-0.002127982908859849,0.05209970846772194,0.0,0.0,0.0,11.572071075439453,6.630191326141357,6.653067588806152,7.004334449768066
18.4,4154.0,50997.93219720055,2017-03-15 08:47:56,2967.844196564992,,18,4.0,-2.4959356784820557,2.9653048515319824,2.1560247416657,2.057868355925552,8.52405145874336,7.201218922693269,-0.0022495845332741737,0.05209970846772194,0.0,0.0,0.0,11.495335578918457,6.630191326141357,6.575998783111572,7.004334449768066
18.4,4155.0,51002.45611538113,2017-03-15 08:48:00,2972.368114425592,,18,4.0,-2.4966301918029785,2.954921245574951,2.1560247416657,2.06100520525204,8.52405145874336,7.210505758442771,-0.002371175680309534,0.05209970846772194,0.0,0.0,0.0,11.572071075439453,6.553166389465332,6.575998783111572,7.081327438354492
18.4,4156.0,51006.79282996512,2017-03-15 08:48:05,2976.7048290095754,,18,4.0,-2.4966301918029785,2.944843053817749,2.1560247416657,2.064012310966342,8.52405145874336,7.219377383524877,-0.0024319805670529604,0.05209970846772194,0.0,0.0,0.0,11.633875846862793,6.61509895324707,6.560872554779053,6.989277362823486
18.4,4157.0,51010.661463561635,2017-03-15 08:48:09,2980.573462606094,,18,4.0,-2.4966301918029785,2.934764862060547,2.1560247416657,2.066694751329279,8.52405145874336,7.227263942514632,-0.0025535908062011003,0.05209970846772194,0.0,0.0,0.0,11.510270118713379,6.568262100219727,6.436990261077881,7.019394397735596
18.4,4158.0,51014.49901281887,2017-03-15 08:48:12,2984.4110118633357,,18,4.0,-2.4962756633758545,2.9243812561035156,2.1560247416657,2.06935561402642,8.52405145874336,7.235060204195552,-0.0027968178037554026,0.05209970846772194,0.0,0.0,0.0,11.572071075439453,6.630191326141357,6.575998783111572,6.927339553833008
18.4,4159.0,51018.305382702165,2017-03-15 08:48:16,2988.2173820666044,,18,4.0,-2.4959311485290527,2.9139976501464844,2.1560247416657,2.071994965502924,8.52405145874336,7.242765830127198,-0.0028575288597494364,0.05209970846772194,0.0,0.0,0.0,11.74046802520752,6.491235733032227,6.436990261077881,6.942399978637695
18.4,4160.0,51021.61248646435,2017-03-15 08:48:20,2991.524485828794,,18,4.0,-2.49664306640625,2.9039194583892822,2.1560247416657,2.07428811604905,8.52405145874336,7.249437233134145,-0.0030399980023503304,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.553166389465332,6.575998783111572,7.004334449768066
18.4,4161.0,51025.01326530074,2017-03-15 08:48:23,2994.9252646651785,,18,4.0,-2.4962711334228516,2.893535852432251,2.1560247416657,2.076646119318548,8.52405145874336,7.256273492939561,-0.003161553991958499,0.05209970846772194,0.0,0.0,0.0,11.648804664611816,6.630191326141357,6.49893045425415,7.004334449768066
18.4,4162.0,51028.19561796898,2017-03-15 08:48:26,2998.107617333429,,18,4.0,-2.4966301918029785,2.8831522464752197,2.1560247416657,2.078852819436881,8.52405145874336,7.262648338086327,-0.003343898570165038,0.05209970846772194,0.0,0.0,0.0,11.648804664611816,6.553166389465332,6.575998783111572,7.004334449768066
18.4,4163.0,51031.377924879795,2017-03-15 08:48:29,3001.2899242442422,,18,4.0,-2.4962902069091797,2.8727686405181885,2.1560247416657,2.081059422444974,8.52405145874336,7.268999818856874,-0.0033439365215599537,0.05209970846772194,0.0,0.0,0.0,11.802261352539062,6.553166389465332,6.575998783111572,7.004334449768066
