Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.011381089696345,2017-02-08 19:07:44,9.94815090946616,1,1,0.0,3.529393434524536,0.0,7.156294e-09,0.0,2.5257378e-08,-6.074151679058559e-05,0.0,0,0,0,16.02508544921875,16.052404403686523,16.08032989501953,15.962117195129395
2,20.032880616924334,2017-02-08 19:07:54,19.96965011671309,1,1,0.0,3.529698610305786,0.0,7.156294e-09,0.0,2.5257378e-08,0.0,0.0,0,0,0,16.02508544921875,16.129045486450195,16.003644943237305,15.962117195129395
3,30.06105718887127,2017-02-08 19:08:04,29.99782700864109,1,1,0.0,3.529698610305786,0.0,7.156294e-09,0.0,2.5257378e-08,0.0,0.0,0,0,0,16.101839065551758,16.052404403686523,16.003644943237305,15.962117195129395
4,40.08523015783151,2017-02-08 19:08:14,40.02199965762027,1,1,0.0,3.529698610305786,0.0,7.156294e-09,0.0,2.5257378e-08,0.0,0.0,0,0,0,16.101839065551758,16.129045486450195,16.08032989501953,16.038738250732422
5,50.09027177936752,2017-02-08 19:08:24,50.02704159913733,1,1,0.0,3.529393434524536,0.0,7.156294e-09,0.0,2.5257378e-08,-6.0855596530018374e-05,0.0,0,0,0,16.02508544921875,16.129045486450195,16.003644943237305,15.962117195129395
6,60.08995595806414,2017-02-08 19:08:34,60.0267254578529,1,1,0.0,3.529393434524536,0.0,7.156294e-09,0.0,2.5257378e-08,-6.075498095015064e-05,0.0,0,0,0,16.02508544921875,16.052404403686523,16.003644943237305,15.962117195129395
7,60.12143101562918,2017-02-08 19:08:35,0.031166154963626,2,1,1.2429983615875244,3.5879926681518555,5.338588014e-06,7.158865e-09,1.8998395433e-05,2.5266451e-08,0.011719847097992897,0.0,0,0,0,16.02508544921875,16.052404403686523,16.003644943237305,15.962117195129395
8,60.24628250442104,2017-02-08 19:08:35,0.156017323774433,2,1,2.4963231086730957,3.649643898010254,8.1035705211e-05,7.158865e-09,0.000291266941559,2.5266451e-08,0.024050092324614525,0.0,0,0,0,16.02508544921875,16.052404403686523,16.003644943237305,15.962117195129395
9,63.27261598547896,2017-02-08 19:08:38,3.182350804832354,2,1,2.496671199798584,3.6597156524658203,0.002179615991849,7.158865e-09,0.007962550089734,2.5266451e-08,0.026064444333314896,0.0,0,0,0,16.02508544921875,16.129045486450195,16.003644943237305,15.962117195129395
10,68.95087599248654,2017-02-08 19:08:44,8.860611131820997,2,1,2.495973587036133,3.6697874069213867,0.006117077238738,7.158865e-09,0.022393308099342,2.5266451e-08,0.001762069878168404,0.0,0,0,0,16.1785888671875,16.205678939819336,16.08032989501953,15.962117195129395
11,76.53232797052945,2017-02-08 19:08:51,16.44206278988284,2,1,2.4963231086730957,3.679859161376953,0.011374364551808,7.158865e-09,0.041713694788083,2.5266451e-08,0.0012759800301864743,0.0,0,0,0,16.101839065551758,16.205678939819336,16.003644943237305,16.038738250732422
12,86.23528795529835,2017-02-08 19:09:01,26.1450230946328,2,1,2.495973587036133,3.6899309158325195,0.018102344168459,7.158865e-09,0.066506279405903,2.5266451e-08,0.0009721723617985845,0.0,0,0,0,16.02508544921875,16.129045486450195,16.003644943237305,15.962117195129395
