Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.016332991532092,2016-10-28 20:58:57,9.952654691972787,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,17.02379608154297,16.0208683013916,15.972166061401367,15.930496215820312
2,20.01985186713022,2016-10-28 20:59:07,19.95617388755597,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,16.947336196899414,16.0208683013916,16.048851013183594,15.930496215820312
3,30.02097373471657,2016-10-28 20:59:17,29.95729575514232,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,16.947336196899414,16.0208683013916,16.048851013183594,15.930496215820312
4,40.02657667294729,2016-10-28 20:59:27,39.96289837338799,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,16.794404983520508,16.097511291503906,15.972166061401367,15.930496215820312
5,50.030147066138525,2016-10-28 20:59:37,49.96646908656427,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,16.870874404907227,16.0208683013916,16.048851013183594,15.930496215820312
6,60.04817886369294,2016-10-28 20:59:47,59.98450056413364,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,16.870874404907227,16.097511291503906,16.125532150268555,15.930496215820312
7,60.06809665313382,2016-10-28 20:59:47,60.00441867355956,1,1,0.0,3.621304750442505,0.0,1.13293e-09,0.0,4.102686e-09,0.0,0.0,0,0,0,16.870874404907227,16.097511291503906,16.125532150268555,15.930496215820312
8,60.09959978240045,2016-10-28 20:59:48,0.03118862286754,2,1,1.2502224445343018,3.6610069274902344,5.395630244e-06,1.135355e-09,1.9646329925e-05,4.111466e-09,0.007940435782074928,0.0,0,0,0,16.870874404907227,16.0208683013916,16.202211380004883,15.930496215820312
9,60.2243993917627,2016-10-28 20:59:48,0.15598791224474,2,1,2.5017142295837402,3.7031521797180176,6.5023932439e-05,1.135355e-09,0.000238345734221,4.111466e-09,0.01636948622763157,0.0,0,0,0,16.870874404907227,16.0208683013916,16.202211380004883,15.930496215820312
10,63.21813280453765,2016-10-28 20:59:51,3.149721645004745,2,1,2.5017333030700684,3.7132303714752197,0.002145493480117,1.135355e-09,0.007954908323691,4.111466e-09,0.01838512346148491,0.0,0,0,0,17.02379608154297,16.0208683013916,16.125532150268555,15.930496215820312
11,69.14605297210743,2016-10-28 20:59:57,9.077641492589466,2,1,2.501021385192871,3.723308563232422,0.006265259568009,1.135355e-09,0.023274126681191,4.111466e-09,0.001702325651422143,0.0,0,0,0,16.794404983520508,16.0208683013916,16.048851013183594,16.083742141723633
12,78.73835361982117,2016-10-28 21:00:06,18.669942460288254,2,1,2.5020859241485596,3.733386754989624,0.012931468897934,1.135355e-09,0.048129874398144,4.111466e-09,0.0009761195979081094,0.0,0,0,0,16.88577651977539,15.959266662597656,16.063928604125977,15.868877410888672
13,88.7506733642427,2016-10-28 21:00:16,28.682261884724745,2,1,2.501716136932373,3.7404110431671143,0.019889591129816,1.135355e-09,0.074133211133464,4.111466e-09,0.0006083564949221909,0.0,0,0,0,17.00889778137207,16.08247184753418,16.1871395111084,16.145353317260742
14,98.75645965390727,2016-10-28 21:00:26,38.68804817438929,2,1,2.5013742446899414,3.74560284614563,0.026842819467593,1.135355e-09,0.100160548072309,4.111466e-09,0.00048640367458574474,0.0,0,0,0,17.02379608154297,16.0208683013916,16.125532150268555,15.930496215820312
15,108.77159366684616,2016-10-28 21:00:36,48.7031821873282,2,1,2.5017333030700684,3.749572992324829,0.033802807892098,1.135355e-09,0.126244981396969,4.111466e-09,0.0003648078127298504,0.0,0,0,0,17.02379608154297,16.097511291503906,16.048851013183594,16.007122039794922
16,118.78661696495767,2016-10-28 21:00:46,58.71820548543971,2,1,2.5020875930786133,3.75293231010437,0.040762897677159,1.135355e-09,0.152354964534324,4.111466e-09,0.0003039640432689339,0.0,0,0,0,17.069475173950195,16.06671142578125,16.094730377197266,15.976314544677734
17,128.8018700123353,2016-10-28 21:00:57,68.73345853281734,2,1,2.5017333030700684,3.755986452102661,0.047723140734022,1.135355e-09,0.178487139453678,4.111466e-09,0.0003040047304239124,0.0,0,0,0,17.17670249938965,16.097511291503906,16.125532150268555,16.007122039794922
18,138.81700434525928,2016-10-28 21:01:07,78.74859318572636,2,1,2.5020875930786133,3.758429527282715,0.054683416790395,1.135355e-09,0.204638788320951,4.111466e-09,0.0002431600441923365,0.0,0,0,0,17.314695358276367,16.15911102294922,16.340484619140625,15.99211597442627
19,148.832086200635,2016-10-28 21:01:17,88.76367472111703,2,1,2.5024280548095703,3.7611782550811768,0.061643829755454,1.135355e-09,0.230809092637852,4.111466e-09,0.00024321474484167993,0.0,0,0,0,17.238252639770508,16.15911102294922,16.1871395111084,16.145353317260742
20,158.84733060841626,2016-10-28 21:01:27,98.7789191288983,2,1,2.5020875930786133,3.7636213302612305,0.068604237371662,1.135355e-09,0.256996386281678,4.111466e-09,0.00024315677001141012,0.0,0,0,0,17.314695358276367,16.15911102294922,16.26381492614746,16.068737030029297
