Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.00677216169094,2016-09-30 21:07:09,9.946901360768424,1,1,0.0,4.183703899383545,0.0,1.7933382e-08,0.0,7.5038905e-08,-6.0755210142815486e-05,0.0,0,0,0,35.68367004394531,35.68842697143555,35.57575988769531,35.59390640258789
2,20.021879615870684,2016-09-30 21:07:19,19.962009134933215,1,1,0.0,4.183093547821045,0.0,1.7933382e-08,0.0,7.5038905e-08,-6.075381315895356e-05,0.0,0,0,0,35.68367004394531,35.61311721801758,35.50040054321289,35.44331359863281
3,30.037017468630197,2016-09-30 21:07:29,29.977146987692738,1,1,0.0,4.182788372039795,0.0,1.7933382e-08,0.0,7.5038905e-08,-6.075319106457755e-05,0.0,0,0,0,35.60798645019531,35.61311721801758,35.50040054321289,35.59390640258789
4,40.05212588276509,2016-09-30 21:07:39,39.99225508184258,1,1,0.0,4.182483196258545,0.0,1.7933382e-08,0.0,7.5038905e-08,-6.0753536672564223e-05,0.0,0,0,0,35.66850280761719,35.67365264892578,35.63630676269531,35.654457092285156
5,50.067201018454746,2016-09-30 21:07:49,50.00733021753222,1,1,0.0,4.182483196258545,0.0,1.7933382e-08,0.0,7.5038905e-08,0.0,0.0,0,0,0,35.60798645019531,35.763729095458984,35.57575988769531,35.59390640258789
6,60.082215036999806,2016-09-30 21:07:59,60.02234423607729,1,1,0.0,4.182483196258545,0.0,1.7933382e-08,0.0,7.5038905e-08,6.075644341763109e-05,0.0,0,0,0,35.68367004394531,35.61311721801758,35.50040054321289,35.44331359863281
7,60.127494511314175,2016-09-30 21:08:00,0.031201742254602,2,1,1.2414685487747192,4.232231140136719,5.32354018e-06,1.7936846e-08,2.2398036207e-05,7.5053393e-08,0.009949589148163795,0.0,0,0,0,35.68367004394531,35.61311721801758,35.50040054321289,35.44331359863281
8,120.15053193320726,2016-09-30 21:09:00,60.00911861397835,3,1,0.392458438873291,4.2004899978637695,0.00856721031794,1.7936846e-08,0.035985956188415,7.5053393e-08,0.0,0.0,0,0,0,35.759342193603516,35.763729095458984,35.57575988769531,35.59390640258789
9,180.17787913554596,2016-09-30 21:10:00,120.03646581631703,3,1,0.2846607565879822,4.2001848220825195,0.01412380394053,1.7936846e-08,0.059325943511426,7.5053393e-08,-6.0754096921300516e-05,0.0,0,0,0,35.638328552246094,35.642677307128906,35.45466613769531,35.5481071472168
10,240.19449947904351,2016-09-30 21:11:00,180.05308615981463,3,1,0.2177826464176178,4.2004899978637695,0.018278185324392,1.7936846e-08,0.076776094388828,7.5053393e-08,0.0,0.0,0,0,0,35.69883346557617,35.70320510864258,35.51521301269531,35.53335952758789
11,300.19912614288575,2016-09-30 21:12:00,240.05771282365689,3,1,0.17061224579811096,4.2001848220825195,0.02149169832979,1.7936846e-08,0.090274186208348,7.5053393e-08,-6.077315629227087e-05,0.0,0,0,0,35.759342193603516,35.763729095458984,35.57575988769531,35.59390640258789
12,360.2153391454143,2016-09-30 21:13:00,300.07392582618536,3,1,0.13557849824428558,4.2001848220825195,0.02402705468954,1.7936846e-08,0.100923685272943,7.5053393e-08,-6.0753820434911177e-05,0.0,0,0,0,35.68367004394531,35.61311721801758,35.50040054321289,35.59390640258789
13,420.2453643026389,2016-09-30 21:14:00,360.1039513033951,3,1,0.10931878536939621,4.2001848220825195,0.026064500196588,1.7936846e-08,0.109481743739903,7.5053393e-08,-6.0756236052839085e-05,0.0,0,0,0,35.759342193603516,35.61311721801758,35.57575988769531,35.669193267822266
14,480.2720792145182,2016-09-30 21:15:00,420.1306662152744,3,1,0.08941462635993958,4.2001848220825195,0.027716157416512,1.7936846e-08,0.116419377235012,7.5053393e-08,-6.07542424404528e-05,0.0,0,0,0,35.62315368652344,35.552581787109375,35.51521301269531,35.60865020751953
15,540.300310855536,2016-09-30 21:16:00,480.15889753630705,3,1,0.07396809011697769,4.2001848220825195,0.029075864061599,1.7936846e-08,0.122130703326962,7.5053393e-08,-6.075363126001321e-05,0.0,0,0,0,35.71400451660156,35.56736373901367,35.45466613769531,35.472808837890625
16,600.3284509808293,2016-09-30 21:17:00,540.1870376616004,3,1,0.0610768161714077,4.2004899978637695,0.030196233168704,1.7936846e-08,0.126836705172945,7.5053393e-08,0.0,0.0,0,0,0,35.71400451660156,35.642677307128906,35.530029296875,35.472808837890625
17,660.356663102759,2016-09-30 21:18:00,600.2152501035151,3,1,0.051235638558864594,4.2001848220825195,0.031126845506444,1.7936846e-08,0.130745645466506,7.5053393e-08,-6.07535257586278e-05,0.0,0,0,0,35.62315368652344,35.70320510864258,35.59056854248047,35.683937072753906
18,663.3206151869176,2016-09-30 21:18:03,603.1792018676887,3,1,0.049851518124341965,4.2004899978637695,0.031168644441581,1.7936846e-08,0.130921218316486,7.5053393e-08,6.0753583966288716e-05,0.0,0,0,0,35.69883346557617,35.70320510864258,35.51521301269531,35.60865020751953
19,723.3631657183342,2016-09-30 21:19:04,60.028322516772015,4,1,0.0,4.1983537673950195,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,0.0,0.0,0,0,0,35.68367004394531,35.763729095458984,35.57575988769531,35.59390640258789
20,783.3913883997706,2016-09-30 21:20:04,120.05654519820833,4,1,0.0,4.1980485916137695,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,0.0,0.0,0,0,0,35.68367004394531,35.763729095458984,35.57575988769531,35.81975555419922
21,843.4196082013415,2016-09-30 21:21:04,180.0847649997792,4,1,0.0,4.1977434158325195,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,-6.0754184232791886e-05,0.0,0,0,0,35.83500671386719,35.68842697143555,35.57575988769531,35.669193267822266
22,903.4478651211782,2016-09-30 21:22:04,240.11302191961587,4,1,0.0,4.1977434158325195,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,0.0,0.0,0,0,0,35.69883346557617,35.70320510864258,35.51521301269531,35.60865020751953
23,963.4761066817325,2016-09-30 21:23:04,300.14126316018513,4,1,0.0,4.197437763214111,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,0.0,0.0,0,0,0,35.69883346557617,35.70320510864258,35.439849853515625,35.60865020751953
24,1023.5043872804628,2016-09-30 21:24:04,360.16954375891555,4,1,0.0,4.197437763214111,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,0.0,0.0,0,0,0,35.759342193603516,35.763729095458984,35.6511116027832,35.59390640258789
25,1083.5326611595071,2016-09-30 21:25:04,420.19781763795993,4,1,0.0,4.197437763214111,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,6.0753671277780086e-05,0.0,0,0,0,35.744178771972656,35.824256896972656,35.63630676269531,35.80501937866211
26,1143.560867521706,2016-09-30 21:26:04,480.22602432014367,4,1,0.0,4.197132587432861,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,-6.075421697460115e-05,0.0,0,0,0,35.68367004394531,35.763729095458984,35.57575988769531,35.669193267822266
27,1203.5892373962654,2016-09-30 21:27:04,540.2543938747181,4,1,0.0,4.197132587432861,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,0.0,0.0,0,0,0,35.68367004394531,35.763729095458984,35.57575988769531,35.744476318359375
28,1263.3365679209833,2016-09-30 21:28:04,600.0017243994361,4,1,0.0,4.197132587432861,0.031169058173379,1.7936846e-08,0.130922956192763,7.5053393e-08,-6.075315104681067e-05,0.0,0,0,0,35.759342193603516,35.91432189941406,35.6511116027832,35.669193267822266
