Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.019803949876929,2016-11-30 00:36:15,9.964303233248591,1,1,0.0,3.4725794792175293,0.0,2.317e-12,0.0,8.045e-12,-6.085118366172537e-05,0.0,0,0,0,6.541563987731934,6.38105583190918,6.326948642730713,6.1389689445495605
2,20.044042514953876,2016-11-30 00:36:25,19.988542118306597,1,1,0.0,3.4725794792175293,0.0,2.317e-12,0.0,8.045e-12,-6.102034603827633e-05,0.0,0,0,0,6.417689323425293,6.412007808685303,6.357905387878418,6.246940612792969
3,30.058887076155855,2016-11-30 00:36:35,30.003386679508573,1,1,0.0,3.4728846549987793,0.0,2.317e-12,0.0,8.045e-12,0.0,0.0,0,0,0,6.38674783706665,6.38105583190918,6.326948642730713,6.215980529785156
4,40.07147481096195,2016-11-30 00:36:45,40.015974094333615,1,1,0.0,3.4728846549987793,0.0,2.317e-12,0.0,8.045e-12,0.0,0.0,0,0,0,6.464157581329346,6.304025650024414,6.326948642730713,6.1389689445495605
5,50.07406121784667,2016-11-30 00:36:55,50.01856050121834,1,1,0.0,3.4728846549987793,0.0,2.317e-12,0.0,8.045e-12,0.0,0.0,0,0,0,6.38674783706665,6.38105583190918,6.4040207862854,6.215980529785156
6,60.079479457086904,2016-11-30 00:37:05,60.02397874045857,1,1,0.0,3.4728846549987793,0.0,2.317e-12,0.0,8.045e-12,6.075448254705407e-05,0.0,0,0,0,6.38674783706665,6.38105583190918,6.326948642730713,6.1389689445495605
7,60.09345157028106,2016-11-30 00:37:06,9.59943171e-07,2,1,0.6160311698913574,3.514087200164795,1.64265e-10,2.317e-12,5.77242e-10,8.045e-12,0.0,0.0,0,0,0,6.38674783706665,6.38105583190918,6.326948642730713,6.1389689445495605
8,60.21825058217956,2016-11-30 00:37:06,0.124800291822724,2,1,2.4947214126586914,3.5882515907287598,6.7478015457e-05,2.317e-12,0.000237925804675,8.045e-12,0.014832878485321999,0.0,0,0,0,6.38674783706665,6.38105583190918,6.326948642730713,6.1389689445495605
9,60.37430758360507,2016-11-30 00:37:06,0.280856973267183,2,1,2.4947214126586914,3.6025962829589844,0.00017562188785,2.317e-12,0.00062653755169,8.045e-12,0.01770181581377983,0.0,0,0,0,6.38674783706665,6.38105583190918,6.4040207862854,6.215980529785156
10,61.24783859056946,2016-11-30 00:37:07,1.15438798023157,2,1,2.495082378387451,3.612668037414551,0.000781033520234,2.317e-12,0.002811870966394,8.045e-12,0.0197161678224802,0.0,0,0,0,6.464157581329346,6.38105583190918,6.326948642730713,6.1389689445495605
