Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.016234241076193,2016-11-30 00:36:51,9.95254616926678,1,1,0.0,3.4722695350646973,0.0,1.131754e-09,0.0,3.929408e-09,6.0801758081652224e-05,0.0,0,0,0,7.174623489379883,6.38105583190918,6.326948642730713,6.292990684509277
2,20.04041360965757,2016-11-30 00:37:01,19.976725857829216,1,1,0.0,3.471964120864868,0.0,1.131754e-09,0.0,3.929408e-09,0.0,0.0,0,0,0,7.313395023345947,6.442960739135742,6.465932846069336,6.354909896850586
3,30.055371124172712,2016-11-30 00:37:11,29.991683372344355,1,1,0.0,3.471964120864868,0.0,1.131754e-09,0.0,3.929408e-09,0.0,0.0,0,0,0,7.328384876251221,6.38105583190918,6.326948642730713,6.1389689445495605
4,40.06239758820604,2016-11-30 00:37:21,39.99870951639663,1,1,0.0,3.471964120864868,0.0,1.131754e-09,0.0,3.929408e-09,0.0,0.0,0,0,0,7.328384876251221,6.304025650024414,6.4040207862854,6.215980529785156
5,50.08524423568451,2016-11-30 00:37:31,50.02155648385615,1,1,0.0,3.471964120864868,0.0,1.131754e-09,0.0,3.929408e-09,0.0,0.0,0,0,0,7.251504421234131,6.304025650024414,6.4040207862854,6.1389689445495605
6,60.07681561465888,2016-11-30 00:37:41,60.01312754284946,1,1,0.0,3.471964120864868,0.0,1.131754e-09,0.0,3.929408e-09,-6.084881169954315e-05,0.0,0,0,0,7.251504421234131,6.38105583190918,6.326948642730713,6.1389689445495605
7,60.07710888868285,2016-11-30 00:37:42,1.279924228e-06,2,1,0.6202304363250732,3.522355079650879,2.20513e-10,1.131754e-09,7.76726e-10,3.929408e-09,0.0,0.0,0,0,0,7.251504421234131,6.38105583190918,6.326948642730713,6.1389689445495605
8,60.23306477609431,2016-11-30 00:37:42,0.155956847354637,2,1,2.5017333030700684,3.592902660369873,8.3935233377e-05,1.131754e-09,0.000296413795445,3.929408e-09,0.014109516516327858,0.0,0,0,0,7.251504421234131,6.38105583190918,6.326948642730713,6.1389689445495605
9,60.26427828825438,2016-11-30 00:37:42,0.187170679495774,2,1,2.5020875930786133,3.6078672409057617,0.000105628069378,1.131754e-09,0.000374516355719,3.929408e-09,0.017102431505918503,0.0,0,0,0,7.251504421234131,6.38105583190918,6.326948642730713,6.1389689445495605
10,60.607462451751914,2016-11-30 00:37:42,0.530354523012238,2,1,2.502073287963867,3.618556261062622,0.000344148756794,1.131754e-09,0.001236441585951,3.929408e-09,0.019240235909819603,0.0,0,0,0,7.251504421234131,6.304025650024414,6.4040207862854,6.1389689445495605
11,63.54021331290093,2016-11-30 00:37:45,3.463105384161258,2,1,2.5017142295837402,3.6289398670196533,0.002382488705437,1.131754e-09,0.008624481321208,3.929408e-09,0.021316956728696823,0.0,0,0,0,7.174623489379883,6.38105583190918,6.4040207862854,6.1389689445495605
12,70.18568486098529,2016-11-30 00:37:52,10.108576932245612,2,1,2.5017285346984863,3.6390180587768555,0.007000954780404,1.131754e-09,0.025409419563762,3.929408e-09,0.0014592016814276576,0.0,0,0,0,7.236515522003174,6.442960739135742,6.465932846069336,6.20089054107666
13,80.20064621527311,2016-11-30 00:38:02,20.123538286533435,2,1,2.5020875930786133,3.6481800079345703,0.013961297761924,1.131754e-09,0.050773681402147,3.929408e-09,0.0007295815157704055,0.0,0,0,0,7.405263900756836,6.304025650024414,6.558161735534668,6.215980529785156
