Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
1,10.025160105466751,2016-11-30 00:36:24,9.961904015282297,1,1,0.0,3.474456548690796,0.0,8.714503e-09,0.0,3.0278162e-08,0.0,0.0,0,0,0,6.340081691741943,6.304025650024414,6.4040207862854,6.292990684509277
2,20.04011634005766,2016-11-30 00:36:34,19.976860569854264,1,1,0.0,3.474456548690796,0.0,8.714503e-09,0.0,3.0278162e-08,0.0,0.0,0,0,0,6.417225360870361,6.38105583190918,6.4040207862854,6.292990684509277
3,30.05271655412499,2016-11-30 00:36:44,29.98946046394054,1,1,0.0,3.474761724472046,0.0,8.714503e-09,0.0,3.0278162e-08,6.103079067543149e-05,0.0,0,0,0,6.340081691741943,6.38105583190918,6.326948642730713,6.1389689445495605
4,40.067667669018995,2016-11-30 00:36:54,40.00441189881559,1,1,0.0,3.474456548690796,0.0,8.714503e-09,0.0,3.0278162e-08,0.0,0.0,0,0,0,6.417225360870361,6.38105583190918,6.4040207862854,6.1389689445495605
5,50.0918191992484,2016-11-30 00:37:04,50.028563429045,1,1,0.0,3.474456548690796,0.0,8.714503e-09,0.0,3.0278162e-08,0.0,0.0,0,0,0,6.417225360870361,6.38105583190918,6.4040207862854,6.215980529785156
6,60.06408292123606,2016-11-30 00:37:14,60.0008268310516,1,1,0.0,3.474456548690796,0.0,8.714503e-09,0.0,3.0278162e-08,-6.089394446462393e-05,0.0,0,0,0,6.340081691741943,6.38105583190918,6.4040207862854,6.215980529785156
7,60.224537158407536,2016-11-30 00:37:15,0.160156278748298,2,1,2.4956395626068115,3.5937914848327637,4.493183983e-05,6.2251179e-08,0.000156738362914,2.16289016e-07,0.023866986855864525,0.0,0,0,0,6.417225360870361,6.38105583190918,6.481091499328613,6.215980529785156
8,60.2643728801328,2016-11-30 00:37:15,0.199992320454629,2,1,2.495973587036133,3.605694532394409,7.2548436341e-05,6.2251179e-08,0.000256069196209,2.16289016e-07,0.026247596368193626,0.0,0,0,0,6.417225360870361,6.38105583190918,6.481091499328613,6.215980529785156
9,60.5043577130307,2016-11-30 00:37:15,0.439976833371464,2,1,2.4952759742736816,3.6169869899749756,0.000238926230373,6.2251179e-08,0.000856901186798,2.16289016e-07,0.028506089001893997,0.0,0,0,0,6.417225360870361,6.38105583190918,6.481091499328613,6.215980529785156
10,62.89872508648219,2016-11-30 00:37:17,2.834344526804013,2,1,2.4963231086730957,3.627058744430542,0.001898830933103,6.2251179e-08,0.006871366870988,2.16289016e-07,0.03052043914794922,0.0,0,0,0,6.494365692138672,6.304025650024414,6.4040207862854,6.215980529785156
11,70.05736305511445,2016-11-30 00:37:24,9.992982175455214,2,1,2.495633125305176,3.6371304988861084,0.006861830351352,6.2251179e-08,0.0248993147584,2.16289016e-07,0.0012759908568114042,0.0,0,0,0,6.494365692138672,6.38105583190918,6.4040207862854,6.215980529785156
12,80.07994443829656,2016-11-30 00:37:34,20.015563878618384,2,1,2.4959828853607178,3.6453709602355957,0.013810340679877,6.2251179e-08,0.050202692406163,2.16289016e-07,0.000729107647202909,0.0,0,0,0,6.340081691741943,6.38105583190918,6.326948642730713,6.1389689445495605
13,90.10250694259632,2016-11-30 00:37:44,30.03812606293707,2,1,2.4956161975860596,3.650559425354004,0.020758898160539,6.2251179e-08,0.075551600904409,2.16289016e-07,0.0004860840563196689,0.0,0,0,0,6.417225360870361,6.38105583190918,6.326948642730713,6.1389689445495605
14,100.11752429356912,2016-11-30 00:37:54,40.0531434139099,2,1,2.495633125305176,3.654222011566162,0.027702334018132,6.2251179e-08,0.100911675076481,2.16289016e-07,0.00036457390524446964,0.0,0,0,0,6.541018009185791,6.427839756011963,6.681983470916748,6.339821815490723
15,110.13250900647412,2016-11-30 00:38:04,50.068128446795946,2,1,2.495633125305176,3.656968832015991,0.034645619910071,6.2251179e-08,0.126293327285583,2.16289016e-07,0.00030381843680515885,0.0,0,0,0,6.494365692138672,6.304025650024414,6.326948642730713,6.215980529785156
16,120.1474857198527,2016-11-30 00:38:14,60.083104840193464,2,1,2.495633125305176,3.6594104766845703,0.041589017085209,6.2251179e-08,0.151693577063788,2.16289016e-07,0.00024306461273226887,0.0,0,0,0,6.571505546569824,6.38105583190918,6.326948642730713,6.292990684509277
17,130.16245667357222,2016-11-30 00:38:25,70.098075793913,2,1,2.4952821731567383,3.6615467071533203,0.048532387740294,6.2251179e-08,0.177109748910718,2.16289016e-07,0.0001822633494157344,0.0,0,0,0,6.571505546569824,6.458086013793945,6.326948642730713,6.1389689445495605
18,140.17741450806844,2016-11-30 00:38:35,80.1130336284092,2,1,2.495973587036133,3.6642937660217285,0.055475619420872,6.2251179e-08,0.202541718036849,2.16289016e-07,0.0003038219874724746,0.0,0,0,0,6.7257795333862305,6.38105583190918,6.4040207862854,6.215980529785156
19,150.19240882040515,2016-11-30 00:38:45,90.12802826072696,2,1,2.495973587036133,3.6664299964904785,0.062418876205103,6.2251179e-08,0.227990487787319,2.16289016e-07,0.0002430215827189386,0.0,0,0,0,6.6486430168151855,6.38105583190918,6.558161735534668,6.1389689445495605
20,160.2073989729881,2016-11-30 00:38:55,100.14301841330996,2,1,2.495973587036133,3.6691768169403076,0.069362053300888,6.2251179e-08,0.253456644249441,2.16289016e-07,0.0003037715796381235,0.0,0,0,0,6.7257795333862305,6.38105583190918,6.326948642730713,6.292990684509277
21,170.22234720805258,2016-11-30 00:39:05,110.15796632839336,2,1,2.495950222015381,3.6719236373901367,0.07630544845482,6.2251179e-08,0.278942468370518,2.16289016e-07,0.0003037741989828646,0.0,0,0,0,6.941934585571289,6.442960739135742,6.465932846069336,6.2779011726379395
22,180.2373066424541,2016-11-30 00:39:15,120.1729260827759,2,1,2.495990514755249,3.674670696258545,0.083248885299368,6.2251179e-08,0.304448448795756,2.16289016e-07,0.0002430660679237917,0.0,0,0,0,6.941934585571289,6.442960739135742,6.465932846069336,6.20089054107666
23,190.25233615270707,2016-11-30 00:39:25,130.18795527304783,2,1,2.495973587036133,3.678027868270874,0.090192479528077,6.2251179e-08,0.329975724026793,2.16289016e-07,0.0003645744000095874,0.0,0,0,0,6.880046844482422,6.38105583190918,6.558161735534668,6.292990684509277
24,200.2672962270707,2016-11-30 00:39:35,140.2029156673925,2,1,2.495973587036133,3.680774688720703,0.097135914128171,6.2251179e-08,0.355523445775988,2.16289016e-07,0.00030382032855413854,0.0,0,0,0,6.957178592681885,6.38105583190918,6.481091499328613,6.215980529785156
25,210.28229405919905,2016-11-30 00:39:45,150.21791317953978,2,1,2.4959893226623535,3.6841318607330322,0.104079312546415,6.2251179e-08,0.381092463575724,2.16289016e-07,0.0003037720452994108,0.0,0,0,0,7.034307479858398,6.38105583190918,6.4040207862854,6.215980529785156
26,220.2972541335626,2016-11-30 00:39:55,160.2328732539034,2,1,2.4952898025512695,3.6871838569641113,0.11102291266641,6.2251179e-08,0.406683894732882,2.16289016e-07,0.0003037726564798504,0.0,0,0,0,7.034307479858398,6.38105583190918,6.4040207862854,6.292990684509277
27,230.31222828709272,2016-11-30 00:40:05,170.24784740743348,2,1,2.495633125305176,3.6902360916137695,0.117966471109069,6.2251179e-08,0.432297064355797,2.16289016e-07,0.0003038199502043426,0.0,0,0,0,7.034307479858398,6.38105583190918,6.4040207862854,6.215980529785156
28,240.3272347587096,2016-11-30 00:40:15,180.2628538790503,2,1,2.496307611465454,3.6935932636260986,0.124910114100327,6.2251179e-08,0.457932507184738,2.16289016e-07,0.0003038198337890208,0.0,0,0,0,7.096191883087158,6.442960739135742,6.465932846069336,6.2779011726379395
29,250.34219227322473,2016-11-30 00:40:25,190.27781139356549,2,1,2.495973587036133,3.6966452598571777,0.1318539455633,6.2251179e-08,0.483590482384672,2.16289016e-07,0.00030377236544154584,0.0,0,0,0,7.096191883087158,6.442960739135742,6.620070934295654,6.354909896850586
30,260.3571801859403,2016-11-30 00:40:35,200.2927993062811,2,1,2.4963231086730957,3.700002431869507,0.138797680604944,6.2251179e-08,0.509270201638834,2.16289016e-07,0.00036452422500588,0.0,0,0,0,7.250442028045654,6.59701681137085,6.543002128601074,6.354909896850586
31,270.37217609818225,2016-11-30 00:40:45,210.3077955385041,2,1,2.496657371520996,3.703054666519165,0.145741336084878,6.2251179e-08,0.534971119427525,2.16289016e-07,0.0003038200084120035,0.0,0,0,0,7.250442028045654,6.442960739135742,6.620070934295654,6.354909896850586
32,280.387148011845,2016-11-30 00:40:55,220.3227671321858,2,1,2.496330738067627,3.706106662750244,0.152685227877388,6.2251179e-08,0.560694593741662,2.16289016e-07,0.00030381596297957003,0.0,0,0,0,7.111435413360596,6.38105583190918,6.558161735534668,6.215980529785156
33,290.4021272850721,2016-11-30 00:41:05,230.3377464054128,2,1,2.495973587036133,3.7091586589813232,0.159629214458066,6.2251179e-08,0.58643901808523,2.16289016e-07,0.0003038187278434634,0.0,0,0,0,7.404684543609619,6.442960739135742,6.620070934295654,6.354909896850586
